GeneID,IU_2.5preg_n1,IU_2.5preg_n2,IU_2.5preg_n3,IA_2.5preg_n1,IA_2.5preg_n2,IA_2.5preg_n3
Klf4,1030.0,1957.0,1207.0,1734.0,2394.0,2685.0
Phaf1,1427.0,2045.0,1520.0,1534.0,2149.0,2229.0
Dcaf1,2592.0,3605.0,2730.0,2847.0,4001.0,4256.0
Tmem201,1855.0,2776.0,1901.0,1978.0,2377.0,2505.0
Actn4,15663.0,28053.0,14959.0,16863.0,26659.0,27846.0
Capzb,10026.0,14701.0,9895.0,8674.0,12706.0,13027.0
Clcn7,2585.0,3636.0,2589.0,2809.0,3683.0,4222.0
Igkc,243.0,321.0,138.0,48.0,141.0,43.0
Mdh1,12527.0,13368.0,11780.0,10526.0,14461.0,15882.0
Gm7429,7.0,3.0,6.0,3.0,11.0,5.0
Psmg2,544.0,744.0,560.0,671.0,927.0,862.0
E130008D07Rik,450.0,538.0,423.0,58.0,96.0,65.0
Slfn4,54.0,49.0,54.0,0.0,13.0,14.0
Evc2,2429.0,3704.0,2548.0,2364.0,2862.0,3290.0
Bet1,1297.0,1592.0,1310.0,1202.0,1638.0,1681.0
Ndrg1,3886.0,7049.0,3730.0,2265.0,3952.0,3931.0
Mx2,200.0,328.0,198.0,247.0,253.0,361.0
Chil1,21.0,16.0,16.0,13.0,2.0,11.0
Tnfsf12,506.0,1021.0,429.0,464.0,723.0,563.0
Ndufb4,1175.0,1180.0,1222.0,1082.0,1208.0,1485.0
Nfkbid,68.0,86.0,70.0,80.0,54.0,86.0
Mif4gd,3715.0,4565.0,3904.0,3640.0,4758.0,5041.0
Cldn4,901.0,1098.0,946.0,1371.0,1792.0,1474.0
1700052K11Rik,283.0,324.0,298.0,236.0,353.0,445.0
Nde1,10554.0,11409.0,9780.0,1305.0,1989.0,2028.0
Rsph4a,2455.0,2914.0,2942.0,27559.0,36540.0,42792.0
Tmem63b,2111.0,3436.0,2259.0,2606.0,3453.0,3763.0
Tbl2,1864.0,2234.0,1601.0,1217.0,1617.0,1705.0
Zfp952,716.0,1004.0,845.0,772.0,1070.0,954.0
Cidec,2.0,18.0,6.0,16.0,18.0,5.0
Avpi1,692.0,800.0,662.0,1274.0,1875.0,2061.0
Snora61,55.0,46.0,50.0,25.0,33.0,33.0
Smim10l1,3020.0,3732.0,2886.0,2786.0,3778.0,3842.0
Rab3gap2,3510.0,4702.0,3612.0,3374.0,4574.0,5116.0
Ikzf2,2371.0,2991.0,2465.0,2837.0,3575.0,3587.0
Igkv4-80,0.0,0.0,0.0,0.0,3.0,0.0
Pgk1,13402.0,14647.0,12429.0,13097.0,19849.0,21109.0
Pign,2089.0,2591.0,1999.0,2436.0,3079.0,3177.0
Usp12,2275.0,3336.0,2389.0,2717.0,3999.0,4576.0
Gm16089,30.0,28.0,33.0,59.0,40.0,51.0
Aopep,678.0,1100.0,696.0,773.0,996.0,1095.0
Znfx1,6743.0,9716.0,6601.0,6101.0,8603.0,9808.0
Mcub,335.0,388.0,276.0,211.0,285.0,264.0
Il5ra,7.0,0.0,6.0,0.0,0.0,4.0
Inpp1,1129.0,1409.0,1112.0,1684.0,2221.0,2380.0
Tmem59l,59.0,188.0,51.0,247.0,287.0,358.0
Tmco2,99.0,71.0,94.0,1.0,1.0,1.0
Smtn,5517.0,15997.0,6729.0,717.0,1237.0,1307.0
Piga,533.0,472.0,430.0,560.0,571.0,604.0
Pcgf2,1789.0,2766.0,1825.0,2506.0,3020.0,2913.0
Ahcy,2746.0,3631.0,2235.0,2031.0,2803.0,3226.0
Uqcrb,2459.0,2831.0,2400.0,2284.0,3297.0,3239.0
Tbc1d7,390.0,530.0,398.0,443.0,627.0,599.0
Derl3,1509.0,1047.0,1752.0,1045.0,919.0,1842.0
Dnajb11,5252.0,5593.0,5341.0,4493.0,6189.0,7426.0
Rhot1,2153.0,2955.0,2089.0,2420.0,3283.0,3526.0
Tnfaip8l3,184.0,391.0,200.0,187.0,228.0,266.0
Zbtb22,1977.0,2609.0,1953.0,2003.0,2680.0,3215.0
Rsc1a1,3.0,1.0,3.0,2.0,0.0,3.0
Nploc4,3137.0,4408.0,3063.0,3717.0,5436.0,5726.0
Zw10,1076.0,1546.0,1226.0,1179.0,1441.0,1707.0
1110065P20Rik,424.0,719.0,637.0,336.0,514.0,594.0
Mpzl2,744.0,747.0,638.0,624.0,768.0,626.0
Tes,2992.0,5136.0,3053.0,3413.0,4394.0,5178.0
Os9,9412.0,12686.0,9620.0,11151.0,15773.0,17548.0
Tomm6,1643.0,2213.0,1747.0,1953.0,2690.0,2860.0
Socs7,10268.0,13514.0,10552.0,2656.0,4417.0,4652.0
Tmem184b,4153.0,6461.0,4092.0,4864.0,6719.0,7271.0
Tfb2m,790.0,1300.0,916.0,1118.0,1387.0,1521.0
Adam1a,161.0,251.0,192.0,171.0,245.0,228.0
Cdk2ap1,1217.0,1782.0,1284.0,1492.0,2383.0,2497.0
Ostn,9.0,31.0,31.0,9.0,10.0,6.0
Sumo1,3488.0,3382.0,3461.0,2807.0,3512.0,3771.0
Krt10,288.0,399.0,296.0,315.0,352.0,332.0
Gm11964,67.0,120.0,84.0,62.0,78.0,105.0
Mydgf,3254.0,3407.0,3028.0,2663.0,3479.0,3960.0
Orai3,2663.0,4153.0,2831.0,3421.0,4620.0,5266.0
Cnot7,3134.0,3948.0,3144.0,3239.0,4173.0,4469.0
Ldah,3558.0,4485.0,3476.0,2113.0,3009.0,3046.0
Cd81,17126.0,24783.0,16384.0,19052.0,28895.0,27801.0
Dusp4,62.0,137.0,67.0,23.0,37.0,54.0
Fam83f,317.0,343.0,328.0,156.0,295.0,291.0
Rpl36al,4175.0,4422.0,4405.0,3554.0,4722.0,5601.0
Zfp2,537.0,793.0,507.0,554.0,654.0,729.0
Dohh,1422.0,2192.0,1506.0,1527.0,2081.0,2366.0
Cldn3,28205.0,30089.0,27984.0,14554.0,19268.0,20685.0
Dusp5,287.0,346.0,241.0,191.0,278.0,298.0
Itpa,1106.0,1373.0,1167.0,1022.0,1547.0,1718.0
Rab27a,1420.0,1699.0,1420.0,1032.0,1320.0,1358.0
Gm17597,11.0,12.0,5.0,16.0,4.0,17.0
Jade1,4623.0,5860.0,4407.0,5866.0,8473.0,9432.0
Akr1c14,4359.0,9400.0,5087.0,1508.0,2349.0,2952.0
Aph1a,3168.0,4120.0,2995.0,2829.0,3897.0,4043.0
Mogs,2256.0,3108.0,2326.0,2137.0,2735.0,3047.0
Avl9,8377.0,10303.0,8179.0,4160.0,6437.0,6585.0
Trmt2a,3065.0,3752.0,3621.0,2827.0,3411.0,3553.0
Tceal6,11.0,38.0,13.0,11.0,12.0,9.0
Dusp1,554.0,1220.0,668.0,330.0,405.0,389.0
Cfb,2235.0,2851.0,2043.0,837.0,1113.0,1404.0
Hgfac,251.0,331.0,335.0,385.0,481.0,447.0
Ahctf1,3444.0,4674.0,3347.0,3540.0,5061.0,5328.0
Ythdf2,2596.0,3312.0,2635.0,2387.0,3501.0,3828.0
Mak16,940.0,1150.0,873.0,821.0,1049.0,1176.0
Tcirg1,2561.0,3292.0,2821.0,2557.0,3067.0,3032.0
Lgr6,513.0,1231.0,558.0,960.0,1740.0,1966.0
4933432I03Rik,175.0,157.0,132.0,3.0,4.0,0.0
Gm14207,45.0,72.0,62.0,85.0,82.0,123.0
Psma1,3225.0,4396.0,3360.0,3990.0,5303.0,5599.0
Dtd1,866.0,1235.0,745.0,728.0,1251.0,1182.0
Nsd2,1926.0,3047.0,2443.0,2698.0,3511.0,3589.0
Ciao2b,686.0,1022.0,741.0,811.0,1107.0,1194.0
Ak4,439.0,432.0,407.0,280.0,291.0,323.0
Ssb,4071.0,5448.0,4370.0,4728.0,6418.0,7055.0
R3hdm4,2385.0,3527.0,2346.0,1842.0,2751.0,2923.0
Kcns1,84.0,137.0,88.0,62.0,153.0,105.0
Gm7168,0.0,0.0,0.0,2.0,0.0,0.0
Selenok,4724.0,4779.0,4820.0,4399.0,5627.0,6437.0
Rubcn,2952.0,4141.0,2781.0,3050.0,4296.0,4490.0
Sirt5,461.0,574.0,435.0,474.0,562.0,598.0
B4galt7,625.0,859.0,668.0,692.0,864.0,879.0
Klk1b11,17.0,44.0,29.0,10.0,0.0,4.0
Nom1,1242.0,1639.0,1138.0,1176.0,1641.0,1888.0
Card14,23.0,43.0,28.0,21.0,29.0,35.0
Eno1,16342.0,22203.0,17758.0,18836.0,30326.0,31743.0
Sgta,4208.0,6105.0,4017.0,3833.0,5759.0,6208.0
Kcnh2,1365.0,3162.0,1557.0,1290.0,1646.0,1841.0
C9orf72,838.0,1150.0,748.0,818.0,1209.0,1336.0
Acot7,27998.0,30905.0,26383.0,1545.0,1804.0,1922.0
Gm20235,21.0,13.0,24.0,6.0,17.0,10.0
Chrac1,1029.0,1237.0,1022.0,1343.0,1648.0,1782.0
Mkks,1292.0,1528.0,1468.0,1100.0,1618.0,1640.0
Alox12e,8599.0,9833.0,9934.0,6263.0,8730.0,10110.0
Cnp,10755.0,13378.0,10966.0,6975.0,10154.0,11159.0
Tceal1,833.0,1278.0,815.0,1218.0,1921.0,1952.0
Psme4,5770.0,7829.0,6007.0,6654.0,9147.0,9427.0
Gsk3a,2613.0,3957.0,2648.0,2769.0,3809.0,4046.0
Tspan11,126.0,358.0,94.0,63.0,96.0,67.0
Supt7l,931.0,1526.0,1002.0,1091.0,1458.0,1590.0
Uqcrh-ps1,15.0,14.0,9.0,39.0,53.0,15.0
Gm9794,7637.0,10981.0,7913.0,7161.0,10280.0,10748.0
Gfpt1,14149.0,16707.0,13155.0,10370.0,14805.0,15334.0
Mtr,2723.0,3439.0,2741.0,1654.0,2470.0,2747.0
Sigirr,1041.0,1209.0,1052.0,1084.0,1405.0,1348.0
Gm9222,261.0,500.0,351.0,382.0,484.0,623.0
Mrpl42,1159.0,1411.0,1259.0,1275.0,1671.0,1809.0
Klk11,2049.0,2803.0,1892.0,2634.0,3270.0,3548.0
Lrrc3,101.0,268.0,128.0,193.0,232.0,247.0
Mbd6,4713.0,7417.0,5653.0,5153.0,6138.0,5798.0
Sprr2b,2.0,2.0,0.0,0.0,0.0,0.0
Gng7,359.0,679.0,379.0,521.0,849.0,874.0
Edrf1,1413.0,2098.0,1532.0,1679.0,2342.0,2396.0
Urgcp,2552.0,3776.0,2546.0,3025.0,4077.0,4674.0
Zfp551,276.0,344.0,186.0,247.0,290.0,395.0
Ankrd12,2110.0,2855.0,1900.0,2264.0,2959.0,2426.0
Ptk2b,14436.0,15827.0,14863.0,4798.0,7418.0,7970.0
Ddost,13612.0,15352.0,13756.0,11795.0,15070.0,17371.0
Gm20762,31.0,17.0,33.0,26.0,29.0,22.0
Gtpbp6,470.0,746.0,608.0,542.0,647.0,733.0
Magix,1259.0,1656.0,1428.0,1029.0,1511.0,1508.0
Cox8a,7249.0,9573.0,7487.0,6299.0,8946.0,9927.0
Dhx36,2921.0,4104.0,3045.0,3067.0,4554.0,4654.0
Stradb,968.0,1408.0,935.0,992.0,1451.0,1536.0
Slc25a38,1381.0,1833.0,1548.0,1279.0,1688.0,1850.0
Pacsin1,948.0,1122.0,882.0,770.0,1388.0,1341.0
Irgm2,3148.0,4422.0,3129.0,1908.0,2805.0,3054.0
Senp8,591.0,852.0,578.0,700.0,908.0,912.0
Reg3g,7.0,4.0,4.0,0.0,0.0,0.0
Dhdds,2371.0,3470.0,2464.0,3407.0,4583.0,5045.0
P4ha3,31.0,46.0,25.0,16.0,66.0,77.0
Adipor1,10684.0,12732.0,10316.0,7215.0,9795.0,10616.0
Serbp1,12421.0,17022.0,12152.0,13045.0,18896.0,19850.0
Crlf1,191.0,235.0,224.0,400.0,746.0,840.0
Snx9,2035.0,3070.0,2087.0,2242.0,3285.0,3919.0
Itpkc,499.0,822.0,602.0,767.0,949.0,1077.0
Parg,2186.0,2829.0,2187.0,2349.0,3343.0,3480.0
Actg1,36199.0,48591.0,36048.0,26115.0,39651.0,41345.0
Crem,748.0,885.0,664.0,815.0,1065.0,1276.0
Gabre,58.0,84.0,34.0,15.0,26.0,29.0
Ptbp3,9127.0,11495.0,8456.0,8753.0,12526.0,13623.0
Fam120aos,1259.0,1817.0,1321.0,1342.0,2292.0,2058.0
Ccdc167,1045.0,1673.0,1208.0,1079.0,1357.0,1509.0
Gpr108,4794.0,5677.0,4590.0,5092.0,6581.0,7773.0
Purg,292.0,474.0,316.0,270.0,394.0,341.0
Paox,626.0,1001.0,623.0,579.0,733.0,751.0
Atp11a,19047.0,26274.0,18521.0,25477.0,36730.0,39948.0
Map2k4,4242.0,5417.0,3967.0,3424.0,4827.0,5226.0
Adamts8,68.0,259.0,87.0,76.0,108.0,108.0
Tox3,770.0,1221.0,690.0,815.0,1184.0,1389.0
Gm9209,15.0,15.0,6.0,14.0,18.0,8.0
COX2,5151.0,3979.0,3870.0,2740.0,2956.0,3320.0
5730409E04Rik,1015.0,1584.0,984.0,854.0,1188.0,1128.0
Nampt,2685.0,3573.0,2285.0,2121.0,2834.0,3087.0
Cxcr5,102.0,143.0,102.0,112.0,132.0,103.0
Atg7,1614.0,2531.0,1684.0,1808.0,2506.0,2942.0
Fbxo42,2107.0,3519.0,2198.0,2712.0,4012.0,4419.0
Pllp,6913.0,7582.0,6909.0,3470.0,4579.0,4846.0
Mrgbp,633.0,744.0,739.0,711.0,896.0,918.0
H2ac7,36.0,24.0,38.0,20.0,13.0,15.0
Orc5,949.0,1178.0,894.0,1073.0,1333.0,1374.0
Ubl5,3243.0,3969.0,3186.0,3819.0,5133.0,5430.0
Per3,1686.0,1937.0,1386.0,3411.0,2745.0,2692.0
Il17b,14.0,32.0,17.0,28.0,43.0,32.0
Dok7,95.0,122.0,85.0,136.0,141.0,131.0
Sdf2l1,3737.0,2616.0,3649.0,2797.0,3035.0,4862.0
Htr6,1.0,6.0,5.0,2.0,0.0,2.0
Prss28,0.0,0.0,2.0,4.0,14.0,2.0
Sf3a2,2076.0,3623.0,2222.0,3185.0,4519.0,4833.0
Zfp715,1316.0,2104.0,1394.0,1724.0,1875.0,1850.0
Sgpl1,5718.0,7537.0,5700.0,6221.0,8486.0,9240.0
Zfp36l1,12976.0,24114.0,12750.0,18068.0,24228.0,26289.0
Uchl4,25.0,17.0,28.0,19.0,28.0,39.0
4732491K20Rik,117.0,121.0,116.0,166.0,243.0,206.0
Cebpg,2945.0,4333.0,3104.0,3475.0,5356.0,5448.0
Palmd,436.0,675.0,440.0,265.0,489.0,559.0
Lman2,13075.0,16008.0,12125.0,11186.0,15367.0,17145.0
Efna3,63.0,83.0,33.0,33.0,68.0,60.0
Ppib,5493.0,6548.0,5911.0,3923.0,5323.0,6483.0
Cox6a1,4677.0,7068.0,5107.0,4528.0,6547.0,6896.0
Ddx51,1389.0,1797.0,1740.0,1082.0,1711.0,1729.0
Gm12174,746.0,892.0,765.0,493.0,683.0,676.0
Ino80,1968.0,2688.0,1886.0,2284.0,2718.0,2927.0
Gm13552,21.0,39.0,19.0,13.0,30.0,37.0
Eno3,304.0,546.0,419.0,586.0,629.0,665.0
Ndufa1,1386.0,1639.0,1510.0,862.0,1151.0,1245.0
Arvcf,24011.0,26962.0,18952.0,2980.0,3843.0,4426.0
Fam110d,958.0,1682.0,927.0,500.0,935.0,996.0
Cdh18,0.0,0.0,2.0,2.0,1.0,2.0
Qtrt1,560.0,707.0,616.0,988.0,1191.0,1152.0
Twnk,929.0,1547.0,1005.0,1547.0,2050.0,1955.0
A1bg,0.0,1.0,0.0,0.0,0.0,2.0
M6pr,10768.0,13811.0,10936.0,11179.0,15270.0,16183.0
Dst,33597.0,46593.0,33216.0,30337.0,41798.0,44099.0
Slc5a6,792.0,908.0,673.0,767.0,1120.0,1087.0
Hpgds,5819.0,7735.0,5979.0,3970.0,5925.0,5425.0
Ly6g6d,174.0,167.0,126.0,151.0,199.0,155.0
Uqcr10,2231.0,2669.0,2571.0,1653.0,2229.0,2555.0
Frk,3737.0,3868.0,3624.0,2819.0,4172.0,4683.0
Gm10080,1594.0,3411.0,1644.0,689.0,1034.0,1011.0
Lbr,1800.0,2868.0,2029.0,1789.0,2353.0,2702.0
Mrpl54,1445.0,1764.0,1517.0,1523.0,2024.0,2191.0
Cd14,3164.0,3726.0,3426.0,1528.0,1921.0,2231.0
Gm11826,106.0,131.0,118.0,93.0,117.0,100.0
Fam118b,1490.0,1596.0,1725.0,1082.0,1421.0,1616.0
Mthfd1l,167.0,255.0,145.0,550.0,687.0,783.0
Fech,2952.0,4239.0,2661.0,3026.0,4294.0,4422.0
Sel1l,9651.0,12031.0,9003.0,9770.0,13690.0,15700.0
Ctr9,2633.0,4197.0,2527.0,3475.0,5153.0,5640.0
Smarcc2,8725.0,12870.0,8773.0,10835.0,14757.0,14572.0
ND4L,420.0,322.0,286.0,222.0,180.0,329.0
Ap1s2,17428.0,19716.0,15765.0,13364.0,22077.0,19252.0
Ybx3,2803.0,4589.0,2600.0,3305.0,4810.0,5089.0
Exosc5,781.0,1140.0,830.0,872.0,1052.0,1284.0
Add2,6.0,47.0,11.0,25.0,54.0,49.0
Lrrc15,0.0,16.0,3.0,0.0,4.0,2.0
Rnf169,1983.0,2754.0,1851.0,2531.0,3555.0,3608.0
Vcpip1,2161.0,3137.0,1975.0,2249.0,3201.0,3369.0
Tubgcp4,899.0,1167.0,935.0,975.0,1167.0,1260.0
Cxcl3,1.0,2.0,4.0,1.0,0.0,1.0
Tpi1,11550.0,15016.0,11751.0,10869.0,16281.0,18369.0
Gm20604,0.0,0.0,0.0,0.0,0.0,0.0
Pex6,3482.0,4979.0,3951.0,4918.0,6719.0,7698.0
Abca7,614.0,983.0,593.0,481.0,718.0,863.0
Dgkq,1003.0,1637.0,1197.0,1049.0,1339.0,1488.0
Smpd1,1769.0,2431.0,1657.0,1860.0,2643.0,2541.0
Apbb3,5118.0,6024.0,6041.0,1185.0,1262.0,1277.0
Utp11,884.0,1247.0,969.0,1127.0,1440.0,1500.0
Sdf4,11425.0,14112.0,10545.0,10848.0,14972.0,15086.0
Tlr3,1889.0,2392.0,1843.0,1625.0,2309.0,2348.0
Cmas,974.0,1410.0,983.0,1053.0,1509.0,1544.0
Mt2,12652.0,14042.0,14483.0,5149.0,6349.0,6660.0
Mtres1,561.0,751.0,519.0,653.0,687.0,760.0
Suv39h2,548.0,527.0,532.0,129.0,180.0,182.0
Mro,56.0,104.0,80.0,131.0,124.0,218.0
Mrpl2,1086.0,1715.0,1208.0,1172.0,1608.0,1648.0
COX3,2144.0,1902.0,1615.0,3650.0,992.0,1406.0
Mad2l2,427.0,541.0,440.0,407.0,567.0,561.0
Styk1,663.0,744.0,676.0,130.0,195.0,214.0
Dapp1,1708.0,2024.0,1611.0,1498.0,2189.0,2347.0
Hnrnpd,2788.0,4418.0,3107.0,5180.0,7090.0,7034.0
Oaz1-ps,124.0,171.0,139.0,108.0,137.0,160.0
Lrp4,2675.0,3148.0,2351.0,2313.0,3828.0,2767.0
Actr1b,3361.0,5067.0,3557.0,3766.0,5307.0,6069.0
Exog,529.0,768.0,609.0,598.0,648.0,872.0
E130311K13Rik,331.0,433.0,338.0,356.0,520.0,494.0
Rpl22l1,3816.0,3382.0,4024.0,2874.0,3363.0,3843.0
Bcap31,5230.0,6450.0,5256.0,7062.0,9417.0,10214.0
Smarcd2,5688.0,8853.0,6128.0,7218.0,9591.0,10720.0
Ccdc159,297.0,450.0,360.0,379.0,442.0,395.0
Eeig1,7240.0,8874.0,7710.0,6590.0,9968.0,10827.0
Fbxo33,2217.0,2948.0,2285.0,1476.0,2602.0,2602.0
Tle5,16483.0,24021.0,17453.0,12844.0,19309.0,19871.0
Zfp472,480.0,592.0,427.0,413.0,512.0,549.0
Gm8066,193.0,295.0,278.0,182.0,240.0,302.0
Slc25a32,1379.0,1757.0,1375.0,847.0,1422.0,1481.0
Apobec2,31.0,43.0,25.0,42.0,76.0,91.0
Eif4ebp2,3019.0,4752.0,2913.0,3226.0,4624.0,5100.0
Slc23a3,36.0,60.0,53.0,47.0,70.0,65.0
Mtfr1,2152.0,2966.0,2186.0,2497.0,3654.0,3899.0
Dcaf10,1963.0,2512.0,1976.0,1810.0,2799.0,2843.0
Ube2v2,695.0,957.0,752.0,837.0,986.0,1126.0
Senp7,1875.0,2526.0,1859.0,1942.0,2495.0,2640.0
Dtd2,668.0,926.0,580.0,771.0,1115.0,1104.0
Tnfsf13os,83.0,110.0,87.0,147.0,166.0,149.0
Vkorc1,1980.0,2898.0,2099.0,1844.0,2660.0,2442.0
1600014C23Rik,1.0,0.0,0.0,2.0,0.0,2.0
Gm12669,49.0,57.0,62.0,53.0,57.0,78.0
Ier3,2646.0,3338.0,3111.0,4113.0,5498.0,6057.0
Hdhd5,751.0,1032.0,987.0,924.0,990.0,954.0
Zkscan3,2615.0,3217.0,2768.0,2597.0,3050.0,3096.0
Dnajc19,696.0,820.0,633.0,710.0,970.0,1131.0
Grik3,33.0,66.0,24.0,36.0,63.0,64.0
Usp20,2285.0,3013.0,2282.0,2270.0,3166.0,3460.0
Chchd1,789.0,698.0,898.0,757.0,975.0,1221.0
Yy1,3600.0,5007.0,3609.0,3752.0,5405.0,6160.0
Slc1a7,52.0,76.0,83.0,130.0,233.0,153.0
Me1,721.0,1032.0,843.0,765.0,1263.0,1376.0
Abhd10,662.0,745.0,620.0,855.0,1047.0,1047.0
Serpine3,36.0,56.0,43.0,30.0,53.0,41.0
Kif5b,12756.0,17308.0,12441.0,12451.0,17776.0,19810.0
Epc2,3109.0,4717.0,2947.0,3391.0,4464.0,4939.0
Zfp942,715.0,975.0,757.0,939.0,1241.0,1045.0
Mpc1-ps,400.0,559.0,459.0,505.0,801.0,791.0
Prdm15,765.0,1029.0,863.0,845.0,1130.0,1298.0
Cwf19l2,1143.0,1627.0,1050.0,1286.0,1667.0,1580.0
Dnah14,878.0,1001.0,707.0,348.0,544.0,445.0
Ldhal6b,32.0,24.0,20.0,25.0,21.0,8.0
Sdcbp,12519.0,17666.0,12393.0,15465.0,21503.0,24079.0
Hnrnpa2b1,25457.0,36254.0,29634.0,27848.0,35452.0,35551.0
Ppp1r14d,354.0,380.0,249.0,210.0,250.0,233.0
Gm20383,2.0,7.0,3.0,0.0,1.0,0.0
Rbfox1,24.0,36.0,11.0,26.0,17.0,21.0
Smg7,4537.0,6397.0,4636.0,5156.0,6831.0,7172.0
C1ql1,14.0,40.0,12.0,32.0,26.0,18.0
Reps2,828.0,1304.0,941.0,722.0,1195.0,1218.0
Gfm2,1439.0,1901.0,1517.0,1719.0,2115.0,2021.0
1700096K18Rik,208.0,266.0,243.0,278.0,454.0,442.0
Ces1f,14106.0,14985.0,10145.0,5077.0,6512.0,6184.0
Myd88,20140.0,21257.0,18799.0,1298.0,1810.0,1928.0
Azi2,3249.0,4135.0,3005.0,4115.0,4965.0,5558.0
P4hb,28930.0,30521.0,27964.0,26927.0,34656.0,40882.0
Zfp1,903.0,1207.0,923.0,680.0,934.0,962.0
Cog2,2355.0,3058.0,2416.0,2246.0,3257.0,3339.0
Rbm3-ps,169.0,211.0,147.0,144.0,158.0,200.0
Chmp6,489.0,671.0,473.0,469.0,618.0,716.0
Pdcd5-ps,486.0,528.0,448.0,330.0,486.0,426.0
Ndufa5,748.0,1282.0,889.0,770.0,1098.0,1154.0
Sil1,3677.0,4192.0,3811.0,4288.0,5967.0,6574.0
Nedd1,1358.0,1731.0,1255.0,1464.0,1821.0,1965.0
Ccng1,23220.0,23010.0,22885.0,9107.0,12460.0,13053.0
Commd6,1458.0,1518.0,1508.0,1566.0,2024.0,2291.0
Hsd17b2,19.0,45.0,48.0,61.0,121.0,154.0
Podxl,6581.0,8698.0,5551.0,9961.0,15192.0,14955.0
Hsp90b1,82756.0,71696.0,78412.0,54136.0,66207.0,92761.0
Nos1ap,242.0,362.0,284.0,232.0,479.0,455.0
Rnf135,639.0,1014.0,724.0,705.0,1092.0,1072.0
Ndufs6,1253.0,1587.0,1237.0,1258.0,1767.0,1978.0
Gm15413,32.0,21.0,9.0,13.0,13.0,18.0
Gm8213,15.0,23.0,18.0,24.0,28.0,11.0
Zfp202,388.0,531.0,384.0,412.0,613.0,544.0
Pus3,499.0,675.0,469.0,562.0,699.0,710.0
Fbxo45,992.0,1619.0,1113.0,1220.0,1834.0,1940.0
2610005L07Rik,298.0,427.0,286.0,304.0,317.0,407.0
Tmcc2,866.0,1625.0,980.0,901.0,1374.0,1573.0
Slc3a2,5929.0,9486.0,6461.0,5208.0,8056.0,7861.0
Clca3a2,7.0,16.0,13.0,18.0,11.0,12.0
Aftph,8987.0,10440.0,8803.0,6580.0,9133.0,9994.0
Cacul1,3325.0,4811.0,3374.0,3618.0,5231.0,5541.0
Selenon,3349.0,5031.0,3383.0,2589.0,4043.0,4274.0
P4ha1,2350.0,3554.0,2438.0,4441.0,5157.0,7242.0
Zfp523,2673.0,4234.0,2678.0,3375.0,4450.0,4361.0
Ccl20,2.0,1.0,0.0,0.0,0.0,2.0
Myadm,14083.0,24396.0,12850.0,3221.0,4868.0,4700.0
Casp4,188.0,209.0,186.0,259.0,249.0,261.0
Nifk,1252.0,1657.0,1358.0,1338.0,1924.0,1904.0
Cdc37,6685.0,9978.0,6725.0,7839.0,11292.0,11923.0
Alg2,3975.0,4928.0,3445.0,3189.0,4720.0,4851.0
Klf15,1948.0,3535.0,1907.0,2635.0,2968.0,3786.0
Etnk1,42176.0,51501.0,45931.0,22425.0,30685.0,30028.0
Rpn2,15617.0,18639.0,15938.0,13236.0,19389.0,21735.0
Inpp5b,1543.0,2259.0,1585.0,1605.0,2107.0,2146.0
Dimt1,478.0,690.0,520.0,566.0,817.0,783.0
C1qbp,1977.0,2961.0,1947.0,2339.0,3276.0,3580.0
Slc25a25,851.0,1295.0,993.0,706.0,1371.0,1381.0
Gm14403,498.0,610.0,542.0,537.0,787.0,787.0
Ncam1,5032.0,7458.0,4520.0,1854.0,3418.0,3427.0
Rtel1,1148.0,1578.0,1215.0,1155.0,1279.0,1336.0
Snx16,537.0,710.0,535.0,643.0,812.0,1011.0
Lao1,39.0,40.0,69.0,5.0,7.0,6.0
Gm9800,1730.0,2162.0,1647.0,2652.0,3631.0,3849.0
Bmpr1b,10239.0,11290.0,8631.0,6842.0,10833.0,9731.0
Padi1,3853.0,4642.0,4410.0,5105.0,7301.0,8998.0
Prodh,1827.0,2330.0,1781.0,1430.0,1585.0,1804.0
S100a10,3830.0,4539.0,4096.0,1232.0,1765.0,1720.0
Mfhas1,4708.0,6952.0,4749.0,4004.0,6633.0,7400.0
4933439G19Rik,16.0,13.0,16.0,6.0,16.0,27.0
Zfp35,718.0,1055.0,738.0,777.0,1236.0,1272.0
Itga2,20.0,58.0,37.0,105.0,172.0,248.0
P4ha2,5286.0,5806.0,5425.0,1064.0,1170.0,1569.0
Ugt1a1,1977.0,2099.0,1793.0,1731.0,3051.0,3201.0
Klf10,1565.0,2262.0,1275.0,1893.0,2522.0,2784.0
Gm10336,1948.0,2227.0,1909.0,1445.0,1981.0,1809.0
Thoc1,1239.0,1623.0,1284.0,1493.0,1584.0,1730.0
Tbc1d20,2404.0,3525.0,2484.0,2166.0,3068.0,3721.0
Exosc1,603.0,853.0,637.0,814.0,1016.0,1070.0
Gfer,662.0,975.0,674.0,760.0,1131.0,1246.0
Iqcc,1281.0,1650.0,1459.0,1431.0,1772.0,1958.0
Cdh13,876.0,1549.0,644.0,1135.0,1880.0,2044.0
Smcr8,2368.0,3350.0,2299.0,2480.0,3634.0,3968.0
Cwc27,468.0,887.0,549.0,566.0,864.0,838.0
Rdx,24515.0,27000.0,21990.0,7931.0,11266.0,12323.0
Gm20605,214.0,263.0,221.0,256.0,235.0,210.0
Morf4l2,10943.0,14013.0,11094.0,12950.0,17263.0,19555.0
