GeneID,IU_1.5preg_n1,IU_1.5preg_n2,IU_1.5preg_n3,IA_1.5preg_n1,IA_1.5preg_n2,IA_1.5preg_n3
Capzb,16186.0,13095.0,12042.0,10189.0,7972.0,11895.0
Clcn7,3501.0,2974.0,2550.0,2930.0,2126.0,2760.0
Igkc,1261.0,1127.0,510.0,935.0,150.0,189.0
Mdh1,13112.0,13822.0,11987.0,10563.0,8662.0,12994.0
Gm7429,5.0,1.0,3.0,4.0,2.0,1.0
Psmg2,782.0,634.0,555.0,607.0,450.0,742.0
E130008D07Rik,91.0,451.0,131.0,97.0,30.0,100.0
Slfn4,925.0,81.0,81.0,19.0,4.0,4.0
Evc2,4041.0,3163.0,2718.0,2866.0,2014.0,2927.0
Bet1,1533.0,1521.0,1299.0,1203.0,813.0,1336.0
Ndrg1,6666.0,6013.0,4997.0,3866.0,2372.0,4630.0
Mx2,324.0,273.0,202.0,382.0,156.0,268.0
Chil1,4167.0,67.0,245.0,39.0,10.0,20.0
Tnfsf12,1005.0,814.0,688.0,823.0,488.0,676.0
Ndufb4,1240.0,1150.0,1142.0,912.0,860.0,939.0
Nfkbid,128.0,97.0,58.0,90.0,55.0,79.0
Mif4gd,4046.0,3950.0,3257.0,3508.0,2598.0,3828.0
Cldn4,2323.0,1404.0,1287.0,1731.0,1289.0,2032.0
1700052K11Rik,379.0,353.0,349.0,293.0,276.0,321.0
Nde1,5362.0,8900.0,6817.0,1841.0,1186.0,1729.0
Rsph4a,3677.0,3930.0,3350.0,28912.0,24808.0,35749.0
Tmem63b,3153.0,2883.0,2098.0,2878.0,2087.0,2995.0
Tbl2,2129.0,1662.0,1607.0,1465.0,756.0,1247.0
Zfp952,881.0,801.0,706.0,795.0,567.0,836.0
Cidec,6.0,839.0,12.0,7.0,5.0,70.0
Avpi1,1109.0,909.0,791.0,1178.0,1037.0,1424.0
Snora61,30.0,29.0,24.0,18.0,9.0,22.0
Smim10l1,3562.0,2903.0,2618.0,3107.0,2236.0,2957.0
Rab3gap2,4403.0,4496.0,3473.0,4110.0,2628.0,4223.0
Ikzf2,2027.0,2399.0,1592.0,3157.0,2209.0,2852.0
Igkv4-80,4.0,0.0,5.0,0.0,0.0,0.0
Pgk1,21119.0,14904.0,18157.0,16506.0,12397.0,23521.0
Pign,2585.0,2352.0,1963.0,2759.0,1821.0,2701.0
Usp12,2972.0,2848.0,2237.0,2929.0,2067.0,3159.0
Gm16089,43.0,25.0,44.0,47.0,37.0,37.0
Aopep,950.0,831.0,805.0,892.0,658.0,933.0
Znfx1,9083.0,9636.0,6659.0,7492.0,5314.0,6921.0
Mcub,479.0,363.0,350.0,288.0,166.0,270.0
Il5ra,4.0,4.0,2.0,0.0,0.0,3.0
Inpp1,1392.0,1248.0,1047.0,1712.0,1314.0,1916.0
Tmem59l,275.0,184.0,152.0,235.0,246.0,376.0
Tmco2,27.0,118.0,29.0,0.0,0.0,0.0
Smtn,25907.0,15144.0,14282.0,3836.0,1199.0,2107.0
Piga,578.0,380.0,388.0,658.0,310.0,413.0
Pcgf2,2786.0,2195.0,1930.0,2738.0,1834.0,2530.0
Ahcy,4043.0,3175.0,3070.0,2636.0,1627.0,3346.0
Uqcrb,3106.0,2922.0,2515.0,2113.0,1834.0,2527.0
Tbc1d7,601.0,439.0,372.0,412.0,335.0,541.0
Derl3,2514.0,1793.0,2435.0,1625.0,780.0,1451.0
Dnajb11,6495.0,6448.0,5837.0,4336.0,4127.0,5263.0
Rhot1,3174.0,2416.0,2365.0,2747.0,1876.0,2761.0
Tnfaip8l3,504.0,434.0,390.0,248.0,191.0,250.0
Zbtb22,2562.0,2528.0,2079.0,2394.0,1841.0,2421.0
Rsc1a1,2.0,1.0,0.0,6.0,2.0,3.0
Nploc4,4892.0,4099.0,3399.0,4058.0,3001.0,4509.0
Zw10,1373.0,1225.0,1059.0,1241.0,896.0,1299.0
1110065P20Rik,718.0,679.0,565.0,324.0,311.0,392.0
Mpzl2,1417.0,834.0,901.0,681.0,455.0,592.0
Tes,6706.0,4560.0,4288.0,4164.0,2740.0,4048.0
Os9,13401.0,11721.0,10931.0,13676.0,9591.0,15189.0
Tomm6,2445.0,2033.0,1897.0,1815.0,1643.0,2105.0
Socs7,8685.0,11824.0,7944.0,3333.0,2402.0,3300.0
Tmem184b,6112.0,5372.0,4315.0,5699.0,3874.0,5929.0
Tfb2m,1282.0,1115.0,927.0,1084.0,841.0,1199.0
Adam1a,212.0,181.0,123.0,273.0,133.0,119.0
Cdk2ap1,1921.0,1590.0,1429.0,1560.0,1155.0,1502.0
Ostn,47.0,20.0,7.0,38.0,11.0,11.0
Sumo1,3024.0,3079.0,2574.0,2744.0,2171.0,3190.0
Krt10,345.0,275.0,273.0,287.0,273.0,293.0
Gm11964,110.0,96.0,77.0,72.0,34.0,55.0
Mydgf,3576.0,3657.0,3353.0,2706.0,2108.0,3102.0
Orai3,3783.0,3502.0,2977.0,3354.0,2808.0,4025.0
Cnot7,3516.0,3290.0,2923.0,3421.0,2440.0,3523.0
Ldah,3187.0,3552.0,2721.0,2348.0,1688.0,2450.0
Cd81,30909.0,22692.0,22467.0,23688.0,16100.0,25888.0
Dusp4,137.0,80.0,50.0,111.0,48.0,45.0
Fam83f,362.0,320.0,320.0,238.0,174.0,233.0
Rpl36al,3813.0,4281.0,4025.0,3308.0,2788.0,3766.0
Zfp2,737.0,612.0,529.0,570.0,351.0,681.0
Dohh,2146.0,2092.0,1798.0,1565.0,1283.0,1955.0
Cldn3,20509.0,25884.0,21347.0,13676.0,10791.0,17177.0
Dusp5,314.0,287.0,366.0,247.0,196.0,223.0
Itpa,1539.0,1279.0,1204.0,1044.0,922.0,1381.0
Rab27a,1624.0,1929.0,1266.0,1226.0,786.0,1209.0
Gm17597,12.0,14.0,4.0,10.0,12.0,10.0
Jade1,4474.0,4759.0,3837.0,6206.0,4793.0,6754.0
Akr1c14,6038.0,6776.0,4621.0,4105.0,1540.0,2357.0
Aph1a,3903.0,3624.0,3235.0,3342.0,2305.0,3763.0
Mogs,2698.0,2447.0,1909.0,2067.0,1394.0,1956.0
Avl9,7722.0,8749.0,6906.0,5160.0,3391.0,5449.0
Trmt2a,2843.0,2496.0,2063.0,2566.0,1765.0,2904.0
Tceal6,61.0,38.0,35.0,37.0,19.0,25.0
Dusp1,715.0,676.0,606.0,439.0,254.0,368.0
Cfb,27191.0,6656.0,4390.0,1622.0,1059.0,1271.0
Hgfac,1132.0,572.0,638.0,690.0,231.0,550.0
Ahctf1,4661.0,4079.0,3162.0,4279.0,2912.0,4202.0
Ythdf2,3135.0,2819.0,2410.0,2404.0,1898.0,2840.0
Mak16,1130.0,1031.0,879.0,749.0,554.0,700.0
Tcirg1,3601.0,2535.0,2205.0,2706.0,1544.0,2165.0
Lgr6,965.0,824.0,624.0,1779.0,1120.0,1306.0
4933432I03Rik,0.0,82.0,8.0,3.0,0.0,2.0
Gm14207,111.0,89.0,94.0,103.0,48.0,66.0
Psma1,4717.0,4126.0,3577.0,3757.0,3180.0,4586.0
Dtd1,1587.0,1171.0,1018.0,754.0,650.0,864.0
Nsd2,3135.0,2241.0,2087.0,3106.0,1776.0,2906.0
Ciao2b,1076.0,899.0,706.0,862.0,600.0,864.0
Ak4,638.0,414.0,444.0,375.0,180.0,350.0
Ssb,5742.0,5065.0,4623.0,4898.0,4198.0,5264.0
R3hdm4,3444.0,3154.0,2487.0,2125.0,1568.0,2499.0
Kcns1,78.0,77.0,56.0,69.0,39.0,74.0
Gm7168,4.0,8.0,9.0,8.0,10.0,2.0
Selenok,5088.0,4746.0,4589.0,3970.0,3271.0,4514.0
Rubcn,4221.0,3463.0,2787.0,3774.0,2729.0,4036.0
Sirt5,636.0,583.0,463.0,644.0,395.0,668.0
B4galt7,814.0,680.0,692.0,735.0,471.0,740.0
Klk1b11,66.0,25.0,23.0,8.0,8.0,14.0
Nom1,1836.0,1485.0,1377.0,1366.0,1039.0,1458.0
Card14,44.0,45.0,15.0,23.0,16.0,22.0
Eno1,32383.0,21898.0,23221.0,24103.0,18867.0,28697.0
Sgta,6085.0,5302.0,4366.0,4612.0,3306.0,5193.0
Kcnh2,5741.0,2980.0,2855.0,2041.0,1223.0,1691.0
C9orf72,1092.0,969.0,879.0,967.0,670.0,942.0
Acot7,4134.0,18748.0,7079.0,1472.0,1176.0,1791.0
Gm20235,10.0,22.0,12.0,26.0,17.0,12.0
Chrac1,1329.0,1187.0,1058.0,1194.0,1011.0,1441.0
Mkks,1512.0,1212.0,1169.0,1294.0,844.0,1206.0
Alox12e,12654.0,9658.0,11956.0,9723.0,5510.0,10352.0
Cnp,9760.0,12318.0,9868.0,6435.0,5936.0,8787.0
Tceal1,1158.0,1114.0,955.0,1290.0,981.0,1522.0
Psme4,6997.0,6879.0,5584.0,7466.0,5330.0,8706.0
Gsk3a,3682.0,3552.0,2780.0,2862.0,2154.0,3242.0
Tspan11,551.0,292.0,250.0,584.0,105.0,138.0
Supt7l,1430.0,1355.0,1092.0,1353.0,961.0,1450.0
Uqcrh-ps1,25.0,15.0,21.0,49.0,24.0,36.0
Gm9794,10653.0,9185.0,8292.0,7029.0,5832.0,8295.0
Gfpt1,15307.0,15974.0,13121.0,12838.0,9004.0,12924.0
Mtr,2067.0,2564.0,1649.0,2460.0,1683.0,2422.0
Sigirr,1087.0,1162.0,822.0,1180.0,761.0,1127.0
Gm9222,427.0,362.0,285.0,433.0,359.0,407.0
Mrpl42,1787.0,1425.0,1249.0,1152.0,1011.0,1428.0
Klk11,2506.0,2011.0,1927.0,2643.0,1919.0,2695.0
Lrrc3,352.0,325.0,218.0,269.0,139.0,288.0
Mbd6,5869.0,5809.0,3996.0,6020.0,3565.0,4320.0
Sprr2b,134.0,10.0,21.0,2.0,2.0,0.0
Gng7,871.0,657.0,554.0,677.0,516.0,718.0
Edrf1,1995.0,1471.0,1228.0,1755.0,1242.0,1719.0
Urgcp,3788.0,3191.0,2708.0,3444.0,2612.0,3812.0
Zfp551,311.0,302.0,222.0,331.0,225.0,306.0
Ankrd12,2777.0,2322.0,1755.0,3376.0,1704.0,2365.0
Ptk2b,8913.0,14475.0,9201.0,5818.0,4405.0,7083.0
Ddost,16465.0,15395.0,15199.0,12310.0,9173.0,13656.0
Gm20762,41.0,32.0,28.0,17.0,16.0,22.0
Gtpbp6,619.0,546.0,480.0,560.0,395.0,521.0
Magix,630.0,1036.0,754.0,1032.0,876.0,1227.0
Cox8a,10262.0,9392.0,8415.0,6915.0,4847.0,7075.0
Dhx36,4148.0,3627.0,3075.0,3447.0,2599.0,3610.0
Stradb,1213.0,1059.0,1021.0,982.0,723.0,1222.0
Slc25a38,1629.0,1542.0,1222.0,1290.0,844.0,1145.0
Pacsin1,988.0,960.0,836.0,1130.0,721.0,1102.0
Irgm2,3326.0,3171.0,2631.0,2289.0,1667.0,2510.0
Senp8,747.0,631.0,498.0,706.0,569.0,826.0
Reg3g,37.0,0.0,6.0,0.0,0.0,0.0
Dhdds,3880.0,3479.0,2808.0,3771.0,2785.0,4419.0
P4ha3,46.0,30.0,29.0,62.0,45.0,59.0
Adipor1,8588.0,10293.0,7924.0,7683.0,5646.0,8954.0
Serbp1,18861.0,16306.0,14403.0,15531.0,11930.0,16473.0
Crlf1,249.0,154.0,248.0,527.0,449.0,654.0
Snx9,3505.0,2795.0,2487.0,3186.0,2285.0,3142.0
Itpkc,752.0,730.0,570.0,660.0,541.0,677.0
Parg,2745.0,2484.0,1982.0,2650.0,1953.0,2803.0
Actg1,44601.0,44462.0,37914.0,34347.0,25353.0,43343.0
Crem,847.0,665.0,604.0,909.0,591.0,914.0
Gabre,52.0,42.0,38.0,86.0,32.0,32.0
Ptbp3,12371.0,10709.0,9451.0,11642.0,8626.0,12462.0
Fam120aos,1501.0,1520.0,1270.0,1460.0,1019.0,1447.0
Ccdc167,1719.0,1531.0,1242.0,1351.0,848.0,1227.0
Gpr108,5626.0,5298.0,4716.0,5777.0,3857.0,6083.0
Purg,357.0,306.0,227.0,302.0,193.0,267.0
Paox,1100.0,954.0,823.0,692.0,392.0,731.0
Atp11a,33080.0,24357.0,21679.0,31682.0,21722.0,30544.0
Map2k4,5307.0,4617.0,4197.0,3553.0,2914.0,3889.0
Adamts8,426.0,168.0,207.0,263.0,101.0,138.0
Tox3,1308.0,1019.0,1001.0,1127.0,922.0,1089.0
Gm9209,12.0,9.0,6.0,6.0,7.0,16.0
COX2,4298.0,4060.0,3328.0,2343.0,1644.0,2680.0
5730409E04Rik,1927.0,1571.0,1393.0,1099.0,804.0,1114.0
Nampt,3380.0,2766.0,2487.0,2617.0,1690.0,2341.0
Cxcr5,133.0,103.0,91.0,108.0,41.0,107.0
Atg7,2487.0,2164.0,1789.0,2186.0,1637.0,2513.0
Fbxo42,3084.0,2643.0,2113.0,3121.0,2390.0,3171.0
Pllp,3021.0,5074.0,3297.0,3391.0,2549.0,4167.0
Mrgbp,695.0,670.0,585.0,645.0,526.0,658.0
H2ac7,14.0,21.0,7.0,26.0,7.0,21.0
Orc5,1301.0,1058.0,904.0,1100.0,771.0,1247.0
Ubl5,3760.0,3507.0,3212.0,3928.0,3036.0,4266.0
Per3,1881.0,1198.0,960.0,4663.0,2052.0,2439.0
Il17b,56.0,27.0,33.0,29.0,21.0,29.0
Dok7,206.0,89.0,150.0,143.0,85.0,139.0
Sdf2l1,4919.0,4122.0,3987.0,2719.0,2277.0,2771.0
Htr6,4.0,3.0,10.0,3.0,8.0,1.0
Prss28,29.0,0.0,22.0,88.0,17.0,26.0
Sf3a2,3572.0,2960.0,2509.0,3302.0,2457.0,3578.0
Zfp715,1744.0,1433.0,1282.0,1586.0,1133.0,1589.0
Sgpl1,7344.0,6304.0,5501.0,6626.0,4726.0,7501.0
Zfp36l1,24897.0,18474.0,15892.0,24852.0,15898.0,21952.0
Uchl4,22.0,21.0,38.0,18.0,27.0,21.0
4732491K20Rik,152.0,132.0,113.0,206.0,151.0,276.0
Cebpg,3215.0,3316.0,2852.0,3703.0,3029.0,3929.0
Palmd,715.0,694.0,518.0,443.0,268.0,432.0
Lman2,16971.0,15131.0,14160.0,12928.0,9624.0,13460.0
Efna3,132.0,54.0,73.0,34.0,35.0,52.0
Ppib,6303.0,6093.0,6286.0,4934.0,3451.0,5184.0
Cox6a1,7019.0,6692.0,5696.0,4601.0,3775.0,5210.0
Ddx51,1485.0,1394.0,1078.0,1260.0,942.0,1219.0
Gm12174,838.0,684.0,710.0,441.0,341.0,544.0
Ino80,2699.0,2315.0,1846.0,2571.0,1741.0,2384.0
Gm13552,29.0,18.0,33.0,26.0,16.0,29.0
Eno3,704.0,543.0,362.0,674.0,432.0,461.0
Ndufa1,1765.0,1482.0,1676.0,1161.0,780.0,1100.0
Arvcf,12249.0,25824.0,15647.0,3081.0,2287.0,3257.0
Fam110d,1560.0,1332.0,1283.0,873.0,482.0,792.0
Cdh18,2.0,2.0,4.0,0.0,0.0,1.0
Qtrt1,818.0,653.0,574.0,809.0,614.0,865.0
Twnk,1583.0,1223.0,984.0,1597.0,1288.0,1597.0
A1bg,0.0,0.0,0.0,6.0,0.0,1.0
M6pr,16243.0,13000.0,12387.0,10906.0,8843.0,12919.0
Dst,54276.0,46338.0,34548.0,47084.0,29012.0,40984.0
Slc5a6,1092.0,901.0,766.0,969.0,622.0,979.0
Hpgds,4947.0,5541.0,3897.0,3163.0,2341.0,3621.0
Ly6g6d,211.0,170.0,193.0,123.0,64.0,166.0
Uqcr10,2661.0,2616.0,2323.0,1751.0,1280.0,1786.0
Frk,3678.0,3656.0,3143.0,3194.0,2595.0,4028.0
Gm10080,3761.0,2904.0,2496.0,1188.0,644.0,1095.0
Lbr,2834.0,2349.0,2001.0,2233.0,1392.0,2005.0
Mrpl54,1747.0,1781.0,1539.0,1410.0,1287.0,1621.0
Cd14,4848.0,3300.0,2830.0,2084.0,1348.0,2302.0
Gm11826,95.0,93.0,94.0,67.0,69.0,79.0
Fam118b,1086.0,1417.0,1003.0,983.0,770.0,1258.0
Mthfd1l,337.0,219.0,240.0,620.0,417.0,581.0
Fech,4323.0,3609.0,3454.0,3556.0,2595.0,3856.0
Sel1l,14288.0,10997.0,9798.0,11830.0,8666.0,12007.0
Ctr9,4614.0,3583.0,3014.0,4772.0,3333.0,4490.0
Smarcc2,12738.0,10206.0,8480.0,13274.0,8529.0,11892.0
ND4L,369.0,379.0,256.0,111.0,116.0,221.0
Ap1s2,20314.0,16771.0,18341.0,12881.0,10544.0,15204.0
Ybx3,4941.0,3800.0,3609.0,3310.0,2667.0,3581.0
Exosc5,1251.0,1137.0,925.0,839.0,688.0,855.0
Add2,63.0,30.0,26.0,55.0,20.0,50.0
Lrrc15,77.0,37.0,23.0,18.0,2.0,15.0
Rnf169,2711.0,2404.0,1924.0,2919.0,2185.0,2828.0
Vcpip1,2950.0,2587.0,2136.0,2686.0,1844.0,2778.0
Tubgcp4,1256.0,1025.0,703.0,1078.0,680.0,927.0
Cxcl3,3.0,6.0,3.0,1.0,6.0,0.0
Tpi1,19078.0,15454.0,14825.0,12824.0,9949.0,15608.0
Gm20604,0.0,0.0,0.0,0.0,0.0,0.0
Pex6,5338.0,4615.0,3772.0,5816.0,4093.0,5927.0
Abca7,1136.0,862.0,640.0,870.0,545.0,717.0
Dgkq,1178.0,1182.0,914.0,1259.0,902.0,1183.0
Smpd1,2397.0,2089.0,1973.0,1835.0,1599.0,2032.0
Apbb3,2711.0,3960.0,2275.0,1251.0,736.0,1032.0
Utp11,1307.0,1038.0,1085.0,1078.0,897.0,1204.0
Sdf4,14107.0,12363.0,11692.0,12410.0,8650.0,13524.0
Tlr3,2335.0,1943.0,1950.0,1840.0,1541.0,2177.0
Cmas,1400.0,1184.0,1050.0,1251.0,877.0,1404.0
Mt2,3452.0,11995.0,5539.0,3412.0,3428.0,4000.0
Mtres1,766.0,691.0,647.0,570.0,356.0,584.0
Suv39h2,259.0,427.0,197.0,93.0,108.0,101.0
Mro,88.0,63.0,77.0,122.0,107.0,123.0
Mrpl2,1803.0,1601.0,1347.0,1130.0,884.0,1342.0
COX3,1797.0,1765.0,1379.0,967.0,593.0,1142.0
Mad2l2,690.0,411.0,494.0,605.0,353.0,497.0
Styk1,392.0,672.0,467.0,158.0,119.0,228.0
Dapp1,1892.0,1807.0,1575.0,2086.0,1473.0,2249.0
Hnrnpd,5837.0,4979.0,3925.0,5108.0,4742.0,5882.0
Oaz1-ps,138.0,122.0,110.0,103.0,81.0,136.0
Lrp4,3931.0,2748.0,2689.0,3591.0,1756.0,2920.0
Actr1b,4955.0,4315.0,3781.0,4312.0,3266.0,4929.0
Exog,671.0,520.0,453.0,555.0,380.0,450.0
E130311K13Rik,466.0,363.0,314.0,433.0,274.0,498.0
Rpl22l1,3040.0,3031.0,2801.0,2721.0,1907.0,3224.0
Bcap31,6124.0,5829.0,5409.0,6620.0,5491.0,7632.0
Smarcd2,8593.0,7377.0,6796.0,8516.0,6102.0,8370.0
Ccdc159,347.0,341.0,273.0,558.0,275.0,389.0
Eeig1,8327.0,8179.0,6686.0,7501.0,5974.0,7931.0
Fbxo33,1951.0,2354.0,1604.0,1842.0,1452.0,2141.0
Tle5,24206.0,21423.0,18878.0,14121.0,10202.0,15029.0
Zfp472,488.0,338.0,322.0,389.0,300.0,425.0
Gm8066,301.0,286.0,193.0,320.0,139.0,155.0
Slc25a32,1149.0,1426.0,1197.0,1202.0,839.0,1176.0
Apobec2,83.0,58.0,60.0,78.0,59.0,61.0
Eif4ebp2,4735.0,3844.0,3168.0,4107.0,2762.0,3929.0
Slc23a3,59.0,46.0,21.0,51.0,34.0,76.0
Mtfr1,2879.0,2534.0,1982.0,2789.0,1903.0,2949.0
Dcaf10,2426.0,2188.0,1974.0,1888.0,1338.0,1956.0
Ube2v2,1180.0,937.0,806.0,817.0,523.0,875.0
Senp7,2421.0,2239.0,1817.0,2327.0,1566.0,2375.0
Dtd2,917.0,771.0,751.0,812.0,601.0,876.0
Tnfsf13os,108.0,95.0,111.0,215.0,100.0,155.0
Vkorc1,2660.0,2144.0,2118.0,2025.0,1194.0,2212.0
1600014C23Rik,2.0,2.0,4.0,0.0,1.0,2.0
Gm12669,49.0,53.0,51.0,51.0,49.0,60.0
Ier3,2643.0,3117.0,2152.0,4315.0,3737.0,4543.0
Hdhd5,990.0,715.0,672.0,788.0,501.0,683.0
Zkscan3,3305.0,2655.0,2097.0,2663.0,1725.0,2334.0
Dnajc19,820.0,686.0,690.0,599.0,603.0,807.0
Grik3,436.0,183.0,145.0,50.0,18.0,62.0
Usp20,2676.0,2541.0,2258.0,2633.0,1879.0,2667.0
Chchd1,871.0,804.0,755.0,632.0,582.0,750.0
Yy1,5131.0,4339.0,3838.0,4530.0,3166.0,4346.0
Slc1a7,91.0,73.0,94.0,123.0,105.0,183.0
Me1,1259.0,1466.0,948.0,1115.0,891.0,1225.0
Abhd10,739.0,714.0,617.0,791.0,703.0,854.0
Serpine3,38.0,52.0,23.0,39.0,19.0,17.0
Kif5b,19066.0,15911.0,14352.0,15003.0,11513.0,16448.0
Epc2,4276.0,4042.0,2886.0,3667.0,2956.0,4041.0
Zfp942,928.0,699.0,624.0,919.0,628.0,1004.0
Mpc1-ps,552.0,535.0,547.0,538.0,406.0,564.0
Prdm15,980.0,787.0,781.0,1042.0,638.0,970.0
Cwf19l2,1684.0,1444.0,1145.0,1537.0,1090.0,1634.0
Dnah14,959.0,887.0,627.0,427.0,284.0,315.0
Ldhal6b,24.0,12.0,13.0,27.0,16.0,14.0
Sdcbp,17048.0,14994.0,13343.0,18973.0,13932.0,21143.0
Hnrnpa2b1,30124.0,29153.0,21110.0,29643.0,22409.0,25317.0
Ppp1r14d,283.0,316.0,277.0,154.0,130.0,179.0
Gm20383,5.0,13.0,2.0,2.0,4.0,5.0
Rbfox1,40.0,19.0,26.0,44.0,24.0,18.0
Smg7,6344.0,5186.0,4471.0,5851.0,3799.0,5547.0
C1ql1,28.0,33.0,20.0,13.0,14.0,7.0
Reps2,1680.0,1115.0,1014.0,1239.0,744.0,1122.0
Gfm2,1768.0,1643.0,1221.0,1732.0,1177.0,1649.0
1700096K18Rik,293.0,269.0,261.0,300.0,218.0,399.0
Ces1f,15842.0,13374.0,19253.0,6027.0,4113.0,6667.0
Myd88,4817.0,17007.0,7872.0,1554.0,1022.0,1588.0
Azi2,4089.0,3488.0,3233.0,4422.0,3033.0,4418.0
P4hb,30820.0,31176.0,30806.0,29330.0,20183.0,33585.0
Zfp1,1029.0,1012.0,714.0,753.0,500.0,892.0
Cog2,2841.0,2718.0,2571.0,2533.0,1832.0,2674.0
Rbm3-ps,173.0,174.0,136.0,131.0,87.0,115.0
Chmp6,642.0,626.0,538.0,513.0,416.0,570.0
Pdcd5-ps,514.0,481.0,487.0,306.0,276.0,328.0
Ndufa5,1410.0,1262.0,1118.0,813.0,702.0,817.0
Sil1,4522.0,4027.0,4304.0,4603.0,3619.0,5233.0
Nedd1,1779.0,1410.0,1366.0,1589.0,1103.0,1460.0
Ccng1,11272.0,18231.0,12681.0,8194.0,7391.0,9455.0
Commd6,1389.0,1371.0,1273.0,1422.0,1083.0,1832.0
Hsd17b2,64.0,57.0,56.0,111.0,58.0,201.0
Podxl,9959.0,7494.0,7641.0,12422.0,9663.0,15150.0
Hsp90b1,89069.0,95411.0,93183.0,59702.0,51518.0,67870.0
Nos1ap,393.0,268.0,284.0,412.0,299.0,354.0
Rnf135,1013.0,790.0,761.0,861.0,584.0,858.0
Ndufs6,1624.0,1437.0,1285.0,1041.0,933.0,1284.0
Gm15413,25.0,12.0,17.0,13.0,8.0,12.0
Gm8213,18.0,29.0,15.0,28.0,26.0,19.0
Zfp202,538.0,453.0,419.0,447.0,303.0,478.0
Pus3,656.0,535.0,457.0,596.0,406.0,539.0
Fbxo45,1484.0,1230.0,1058.0,1281.0,1067.0,1488.0
2610005L07Rik,346.0,333.0,355.0,425.0,263.0,296.0
Tmcc2,1131.0,1111.0,781.0,1243.0,973.0,1296.0
Slc3a2,7940.0,7509.0,6495.0,6194.0,4356.0,6470.0
Clca3a2,379.0,21.0,68.0,18.0,11.0,19.0
Aftph,8776.0,9416.0,7953.0,6845.0,5426.0,8128.0
Cacul1,4825.0,4221.0,3814.0,4365.0,2955.0,4711.0
Selenon,6231.0,4446.0,4179.0,3591.0,2183.0,3416.0
P4ha1,4463.0,2998.0,2826.0,5105.0,3186.0,4961.0
Zfp523,3637.0,3406.0,2925.0,3457.0,2504.0,3426.0
Ccl20,2.0,0.0,0.0,8.0,2.0,2.0
Myadm,22566.0,17787.0,16315.0,6539.0,3180.0,5096.0
Casp4,361.0,282.0,193.0,325.0,226.0,299.0
Nifk,1806.0,1566.0,1463.0,1283.0,1040.0,1469.0
Cdc37,10159.0,9033.0,7557.0,8590.0,6763.0,10023.0
Alg2,4886.0,3835.0,3657.0,3814.0,2352.0,3370.0
Klf15,2250.0,2787.0,1838.0,2517.0,1869.0,2289.0
Etnk1,20908.0,38271.0,19615.0,22427.0,15493.0,21202.0
Rpn2,20094.0,17949.0,17642.0,15973.0,11065.0,16811.0
Inpp5b,2106.0,2088.0,1584.0,2067.0,1393.0,2138.0
Dimt1,775.0,500.0,529.0,620.0,404.0,540.0
C1qbp,3359.0,2775.0,2631.0,2468.0,1961.0,2536.0
Slc25a25,1376.0,1278.0,1140.0,939.0,819.0,973.0
Gm14403,697.0,470.0,584.0,584.0,434.0,816.0
Ncam1,9423.0,6376.0,6206.0,2993.0,1618.0,2280.0
Rtel1,1374.0,1386.0,1078.0,1406.0,786.0,1018.0
Snx16,653.0,572.0,498.0,587.0,482.0,696.0
Lao1,118.0,60.0,105.0,19.0,4.0,13.0
Gm9800,3101.0,2573.0,2019.0,2887.0,2597.0,3342.0
Bmpr1b,11739.0,10305.0,11246.0,6867.0,5340.0,8258.0
Padi1,6364.0,4460.0,4244.0,5782.0,4466.0,5392.0
Prodh,1912.0,2247.0,1742.0,1261.0,964.0,1493.0
S100a10,4749.0,4500.0,4489.0,1386.0,980.0,1691.0
Mfhas1,6306.0,5716.0,5003.0,5129.0,3458.0,4926.0
4933439G19Rik,14.0,17.0,14.0,24.0,8.0,18.0
Zfp35,953.0,865.0,842.0,808.0,703.0,981.0
Itga2,507.0,136.0,87.0,231.0,211.0,205.0
P4ha2,3254.0,4012.0,2779.0,1152.0,927.0,1022.0
Ugt1a1,1971.0,1737.0,2175.0,1827.0,1358.0,2362.0
Klf10,2616.0,2026.0,1602.0,2032.0,1616.0,2014.0
Gm10336,1497.0,1823.0,1160.0,1666.0,1258.0,1692.0
Thoc1,1504.0,1349.0,1088.0,1278.0,876.0,1271.0
Tbc1d20,3335.0,2702.0,2541.0,2640.0,1792.0,2768.0
Exosc1,964.0,711.0,647.0,750.0,578.0,769.0
Gfer,953.0,877.0,819.0,808.0,654.0,734.0
Iqcc,1312.0,1320.0,904.0,1648.0,1079.0,1625.0
Cdh13,3206.0,1725.0,1296.0,1458.0,1430.0,1760.0
Smcr8,2961.0,2768.0,2069.0,3095.0,2205.0,3063.0
Cwc27,798.0,822.0,662.0,789.0,525.0,840.0
Rdx,12106.0,22326.0,12252.0,9257.0,6778.0,9836.0
Gm20605,241.0,236.0,126.0,239.0,126.0,147.0
Morf4l2,14440.0,13082.0,11748.0,12660.0,10804.0,14739.0
Selenom,6984.0,5100.0,4965.0,4765.0,2683.0,4506.0
Trim8,7599.0,7708.0,6189.0,7855.0,5572.0,7707.0
Sp3,7078.0,6100.0,5029.0,6435.0,4564.0,6917.0
Gm9776,315.0,255.0,240.0,333.0,239.0,341.0
Snhg15,158.0,135.0,118.0,105.0,84.0,118.0
Hmcn2,3102.0,1404.0,1549.0,1897.0,703.0,927.0
Gm4342,32.0,13.0,19.0,18.0,17.0,17.0
