GeneID,IU_0.5preg_n1,IU_0.5preg_n2,IU_0.5preg_n3,IA_0.5preg_n1,IA_0.5preg_n2,IA_0.5preg_n3
Uqcrb,1290.0,1529.0,1213.0,1351.0,1520.0,1453.0
Tbc1d7,206.0,244.0,183.0,204.0,235.0,207.0
Derl3,1880.0,2151.0,2529.0,2433.0,1490.0,3359.0
Dnajb11,3844.0,3937.0,3791.0,6658.0,4014.0,6616.0
Rhot1,1031.0,1051.0,973.0,1119.0,1203.0,1295.0
Tnfaip8l3,87.0,64.0,48.0,90.0,123.0,118.0
Zbtb22,964.0,1276.0,927.0,933.0,1221.0,1097.0
Rsc1a1,5.0,8.0,3.0,2.0,3.0,3.0
Nploc4,1901.0,2089.0,1788.0,2284.0,2356.0,2337.0
Zw10,505.0,585.0,470.0,538.0,685.0,630.0
1110065P20Rik,332.0,450.0,442.0,443.0,509.0,458.0
Mpzl2,2909.0,1931.0,1817.0,723.0,219.0,290.0
Tes,5296.0,5668.0,4969.0,3457.0,2830.0,3567.0
Os9,7832.0,8958.0,7721.0,7935.0,9908.0,9474.0
Tomm6,1491.0,1696.0,1364.0,1514.0,1732.0,1727.0
Socs7,1541.0,1668.0,1404.0,1487.0,1698.0,1498.0
Tmem184b,2991.0,3029.0,2348.0,2512.0,3039.0,2877.0
Tfb2m,504.0,555.0,428.0,406.0,566.0,506.0
Adam1a,68.0,78.0,40.0,46.0,101.0,52.0
Cdk2ap1,734.0,928.0,662.0,1028.0,904.0,1014.0
Ostn,65.0,53.0,51.0,5.0,13.0,9.0
Sumo1,1304.0,1420.0,1129.0,1140.0,1299.0,1428.0
Krt10,115.0,172.0,115.0,89.0,160.0,102.0
Gm11964,32.0,38.0,28.0,43.0,29.0,29.0
Mydgf,1932.0,2467.0,1993.0,2613.0,2517.0,2894.0
Orai3,1194.0,1412.0,1066.0,1357.0,1841.0,1546.0
Cnot7,1545.0,1704.0,1412.0,1177.0,1688.0,1596.0
Ldah,1067.0,1078.0,837.0,1170.0,1196.0,1188.0
Cd81,12892.0,14967.0,12208.0,12907.0,16748.0,17476.0
Dusp4,146.0,317.0,270.0,16.0,29.0,15.0
Fam83f,204.0,248.0,216.0,160.0,145.0,142.0
Rpl36al,2328.0,2654.0,2494.0,2141.0,2267.0,2602.0
Zfp2,230.0,319.0,214.0,161.0,250.0,202.0
Dohh,765.0,890.0,736.0,732.0,909.0,842.0
Cldn3,4602.0,5578.0,4888.0,5287.0,8141.0,7107.0
Dusp5,490.0,503.0,410.0,276.0,194.0,229.0
Itpa,642.0,708.0,572.0,903.0,825.0,918.0
Rab27a,403.0,275.0,312.0,392.0,510.0,400.0
Gm17597,0.0,2.0,1.0,2.0,2.0,1.0
Jade1,2671.0,2370.0,2568.0,2220.0,2729.0,2434.0
Akr1c14,2235.0,2123.0,2277.0,703.0,870.0,833.0
Aph1a,1946.0,1844.0,1644.0,1547.0,1827.0,1746.0
Mogs,1647.0,1430.0,1417.0,1758.0,1209.0,1648.0
Avl9,2671.0,2437.0,2178.0,1951.0,2364.0,2171.0
Trmt2a,1041.0,1153.0,1028.0,984.0,1078.0,1133.0
Tceal6,10.0,8.0,11.0,6.0,4.0,5.0
Dusp1,2234.0,1996.0,1421.0,283.0,223.0,218.0
Cfb,20269.0,6954.0,7586.0,2804.0,708.0,664.0
Hgfac,1567.0,830.0,763.0,355.0,389.0,435.0
Ahctf1,1596.0,1517.0,1298.0,1685.0,2000.0,1911.0
Ythdf2,1396.0,1370.0,1239.0,1265.0,1360.0,1367.0
Mak16,568.0,581.0,511.0,609.0,488.0,609.0
Tcirg1,2234.0,2281.0,1793.0,1084.0,1417.0,1464.0
Lgr6,263.0,314.0,202.0,234.0,592.0,433.0
4933432I03Rik,1.0,0.0,1.0,0.0,0.0,0.0
Gm14207,51.0,79.0,39.0,13.0,39.0,16.0
Psma1,1904.0,2137.0,1737.0,2075.0,2270.0,2289.0
Dtd1,333.0,404.0,353.0,240.0,371.0,314.0
Nsd2,1196.0,1466.0,1060.0,1333.0,1916.0,1629.0
Ciao2b,409.0,419.0,404.0,420.0,406.0,378.0
Ak4,1122.0,800.0,856.0,200.0,221.0,287.0
Ssb,2548.0,2571.0,2056.0,2569.0,3014.0,3050.0
R3hdm4,2990.0,2870.0,2587.0,1794.0,1881.0,2118.0
Kcns1,10.0,28.0,23.0,26.0,42.0,39.0
Gm7168,0.0,4.0,2.0,0.0,0.0,0.0
Selenok,3269.0,3309.0,3207.0,3335.0,2748.0,3250.0
Rubcn,1443.0,1605.0,1368.0,1243.0,1745.0,1495.0
Sirt5,192.0,212.0,177.0,140.0,240.0,162.0
B4galt7,347.0,421.0,330.0,353.0,417.0,350.0
Klk1b11,461.0,294.0,391.0,7.0,7.0,10.0
Nom1,635.0,688.0,541.0,591.0,654.0,651.0
Card14,19.0,19.0,15.0,33.0,35.0,23.0
Eno1,26361.0,24558.0,23217.0,21252.0,21063.0,23269.0
Sgta,2238.0,2619.0,2201.0,2280.0,2760.0,2623.0
Kcnh2,1104.0,1382.0,743.0,872.0,1577.0,1442.0
C9orf72,707.0,691.0,757.0,427.0,509.0,532.0
Acot7,1359.0,1043.0,886.0,741.0,873.0,752.0
Gm20235,68.0,62.0,49.0,4.0,16.0,9.0
Chrac1,448.0,546.0,494.0,454.0,632.0,560.0
Mkks,639.0,719.0,618.0,689.0,731.0,792.0
Alox12e,7108.0,12457.0,6874.0,10582.0,16479.0,13878.0
Cnp,3834.0,3859.0,3258.0,4028.0,4299.0,4204.0
Tceal1,343.0,427.0,323.0,376.0,527.0,432.0
Psme4,3921.0,3768.0,2912.0,3985.0,4853.0,4326.0
Gsk3a,1856.0,1801.0,1411.0,1710.0,1914.0,1853.0
Tspan11,209.0,246.0,129.0,83.0,254.0,150.0
Supt7l,561.0,591.0,465.0,511.0,707.0,584.0
Uqcrh-ps1,1.0,2.0,2.0,4.0,27.0,12.0
Gm9794,4892.0,5144.0,4515.0,2998.0,4206.0,3851.0
Gfpt1,13385.0,10629.0,9773.0,11786.0,9558.0,9969.0
Mtr,540.0,653.0,484.0,831.0,1282.0,1079.0
Sigirr,566.0,533.0,490.0,438.0,605.0,527.0
Gm9222,240.0,287.0,221.0,193.0,249.0,231.0
Mrpl42,509.0,618.0,540.0,660.0,761.0,782.0
Klk11,2804.0,2888.0,2426.0,953.0,1279.0,1156.0
Lrrc3,85.0,48.0,36.0,67.0,82.0,74.0
Mbd6,2473.0,2673.0,2227.0,1867.0,2750.0,2071.0
Sprr2b,940.0,279.0,242.0,55.0,5.0,16.0
Gng7,230.0,213.0,195.0,154.0,290.0,196.0
Edrf1,896.0,818.0,697.0,793.0,831.0,852.0
Urgcp,1343.0,1450.0,1162.0,1472.0,1536.0,1562.0
Zfp551,83.0,105.0,94.0,87.0,129.0,92.0
Ankrd12,959.0,1023.0,757.0,753.0,1092.0,949.0
Ptk2b,2296.0,2231.0,1831.0,2526.0,3623.0,3437.0
Ddost,9439.0,11564.0,9866.0,11272.0,12118.0,13537.0
Gm20762,1.0,6.0,11.0,3.0,7.0,2.0
Gtpbp6,381.0,432.0,357.0,261.0,309.0,274.0
Magix,103.0,183.0,138.0,213.0,376.0,248.0
Cox8a,4185.0,4352.0,3961.0,3500.0,4405.0,4329.0
Dhx36,1490.0,1738.0,1291.0,1455.0,1866.0,1646.0
Stradb,424.0,518.0,427.0,375.0,543.0,478.0
Slc25a38,568.0,596.0,604.0,730.0,656.0,748.0
Pacsin1,344.0,574.0,397.0,600.0,746.0,637.0
Irgm2,2663.0,3288.0,1767.0,1323.0,2056.0,1316.0
Senp8,228.0,238.0,171.0,249.0,370.0,309.0
Reg3g,18.0,11.0,7.0,8.0,2.0,2.0
Dhdds,2036.0,1983.0,1637.0,2075.0,2045.0,1923.0
P4ha3,39.0,40.0,25.0,16.0,36.0,21.0
Adipor1,4822.0,4945.0,4490.0,2858.0,3637.0,3375.0
Serbp1,6592.0,7023.0,6013.0,7045.0,8234.0,8067.0
Crlf1,1457.0,664.0,845.0,706.0,602.0,490.0
Snx9,1301.0,1544.0,1158.0,1273.0,1669.0,1644.0
Itpkc,384.0,431.0,344.0,350.0,390.0,318.0
Parg,1031.0,1096.0,882.0,1262.0,1390.0,1387.0
Actg1,33145.0,28594.0,26508.0,29565.0,31893.0,32904.0
Crem,1583.0,1659.0,1972.0,762.0,498.0,638.0
Gabre,131.0,175.0,121.0,13.0,31.0,21.0
Ptbp3,5931.0,5177.0,4468.0,5193.0,6540.0,6377.0
Fam120aos,537.0,684.0,575.0,349.0,716.0,504.0
Ccdc167,972.0,1036.0,713.0,814.0,824.0,830.0
Gpr108,2983.0,3724.0,3091.0,3189.0,3626.0,3892.0
Purg,156.0,164.0,135.0,97.0,141.0,114.0
Paox,1066.0,851.0,957.0,307.0,387.0,374.0
Atp11a,23994.0,28576.0,24250.0,24546.0,27294.0,29653.0
Map2k4,2637.0,2490.0,2222.0,2407.0,2273.0,2603.0
Adamts8,94.0,99.0,45.0,101.0,167.0,125.0
Tox3,419.0,373.0,319.0,273.0,512.0,403.0
Gm9209,3.0,12.0,5.0,5.0,9.0,2.0
COX2,1537.0,1895.0,1516.0,810.0,1261.0,1075.0
5730409E04Rik,412.0,525.0,417.0,344.0,484.0,385.0
Nampt,2827.0,2608.0,2038.0,1311.0,1397.0,1538.0
Cxcr5,128.0,109.0,83.0,83.0,95.0,89.0
Atg7,1176.0,1280.0,1118.0,1040.0,1453.0,1239.0
Fbxo42,1390.0,1277.0,1178.0,1405.0,1570.0,1538.0
Pllp,1343.0,1469.0,1375.0,1127.0,1792.0,1642.0
Mrgbp,461.0,579.0,459.0,369.0,407.0,397.0
H2ac7,7.0,10.0,15.0,12.0,15.0,18.0
Orc5,387.0,482.0,417.0,384.0,497.0,503.0
Ubl5,1830.0,2190.0,1827.0,1853.0,2263.0,2155.0
Per3,234.0,247.0,288.0,324.0,409.0,328.0
Il17b,13.0,11.0,11.0,6.0,9.0,10.0
Dok7,27.0,40.0,35.0,56.0,86.0,41.0
Sdf2l1,4042.0,3669.0,4380.0,7354.0,4154.0,6312.0
Htr6,33.0,8.0,14.0,0.0,3.0,0.0
Prss28,149.0,111.0,192.0,14.0,26.0,9.0
Sf3a2,1307.0,1321.0,1099.0,1442.0,1681.0,1604.0
Zfp715,710.0,703.0,575.0,492.0,763.0,706.0
Sgpl1,3584.0,3683.0,3057.0,2491.0,3465.0,3078.0
Zfp36l1,15173.0,15475.0,11110.0,9922.0,13445.0,10758.0
Uchl4,5.0,3.0,7.0,4.0,8.0,12.0
4732491K20Rik,27.0,44.0,50.0,26.0,84.0,49.0
Cebpg,2071.0,2086.0,1593.0,1814.0,1949.0,2083.0
Palmd,542.0,666.0,518.0,450.0,378.0,631.0
Lman2,7964.0,7969.0,7473.0,9718.0,8557.0,9599.0
Efna3,60.0,76.0,56.0,49.0,74.0,70.0
Ppib,4798.0,5968.0,5226.0,5325.0,6307.0,6883.0
Cox6a1,2958.0,3169.0,2635.0,3296.0,3676.0,3584.0
Ddx51,447.0,583.0,479.0,491.0,570.0,539.0
Gm12174,394.0,415.0,377.0,216.0,254.0,285.0
Ino80,1072.0,1100.0,891.0,989.0,1255.0,1059.0
Gm13552,28.0,21.0,17.0,27.0,16.0,21.0
Eno3,189.0,185.0,145.0,152.0,227.0,167.0
Ndufa1,741.0,977.0,874.0,753.0,878.0,906.0
Arvcf,629.0,613.0,482.0,888.0,1166.0,830.0
Fam110d,419.0,499.0,439.0,247.0,306.0,285.0
Cdh18,2.0,3.0,6.0,2.0,8.0,16.0
Qtrt1,255.0,325.0,220.0,316.0,388.0,355.0
Twnk,515.0,568.0,441.0,483.0,766.0,589.0
A1bg,0.0,0.0,0.0,0.0,3.0,3.0
M6pr,9737.0,10135.0,9082.0,7257.0,7007.0,7867.0
Dst,23518.0,24787.0,20425.0,25062.0,27184.0,27607.0
Slc5a6,239.0,213.0,192.0,234.0,272.0,228.0
Hpgds,4666.0,5547.0,5031.0,3463.0,3652.0,4506.0
Ly6g6d,56.0,65.0,68.0,34.0,70.0,47.0
Uqcr10,1112.0,1293.0,1141.0,1035.0,1231.0,1239.0
Frk,1839.0,1665.0,1627.0,1958.0,2370.0,2793.0
Gm10080,1027.0,992.0,764.0,671.0,779.0,735.0
Lbr,893.0,923.0,754.0,754.0,998.0,881.0
Mrpl54,847.0,985.0,899.0,936.0,1102.0,1026.0
Cd14,11345.0,8740.0,9266.0,862.0,722.0,615.0
Gm11826,49.0,38.0,54.0,26.0,38.0,31.0
Fam118b,482.0,442.0,383.0,540.0,534.0,587.0
Mthfd1l,680.0,523.0,622.0,295.0,303.0,397.0
Fech,1353.0,1509.0,1294.0,1215.0,1823.0,1580.0
Sel1l,8490.0,6148.0,6185.0,10020.0,6174.0,7179.0
Ctr9,1980.0,2084.0,1585.0,1964.0,2212.0,2124.0
Smarcc2,4876.0,5595.0,4669.0,4372.0,6186.0,5060.0
ND4L,51.0,77.0,51.0,40.0,54.0,67.0
Ap1s2,3620.0,4571.0,3770.0,4709.0,4839.0,4648.0
Ybx3,1847.0,1935.0,1637.0,1815.0,2199.0,2345.0
Exosc5,472.0,529.0,505.0,400.0,511.0,578.0
Add2,91.0,30.0,28.0,23.0,28.0,26.0
Lrrc15,8.0,13.0,5.0,9.0,8.0,4.0
Rnf169,1144.0,1116.0,989.0,939.0,1352.0,1046.0
Vcpip1,1357.0,1282.0,1096.0,1206.0,1357.0,1348.0
Tubgcp4,548.0,584.0,520.0,489.0,609.0,623.0
Cxcl3,33.0,10.0,23.0,1.0,1.0,2.0
Tpi1,17006.0,14353.0,13959.0,10668.0,11461.0,12225.0
Gm20604,23.0,15.0,19.0,32.0,21.0,17.0
Pex6,2079.0,2324.0,1860.0,2059.0,2845.0,2324.0
Abca7,807.0,734.0,565.0,562.0,536.0,486.0
Dgkq,568.0,645.0,523.0,432.0,558.0,480.0
Smpd1,924.0,1018.0,745.0,935.0,936.0,828.0
Apbb3,1462.0,1659.0,1399.0,368.0,491.0,450.0
Utp11,472.0,517.0,424.0,577.0,585.0,522.0
Sdf4,6079.0,6907.0,6024.0,5391.0,7163.0,6602.0
Tlr3,1453.0,1544.0,1181.0,1100.0,1214.0,1333.0
Cmas,983.0,879.0,765.0,905.0,762.0,878.0
Mt2,3437.0,2304.0,2309.0,1557.0,2009.0,1508.0
Mtres1,359.0,387.0,326.0,286.0,312.0,355.0
Suv39h2,73.0,80.0,65.0,74.0,86.0,79.0
Mro,56.0,75.0,55.0,160.0,186.0,232.0
Mrpl2,554.0,634.0,487.0,644.0,727.0,679.0
COX3,523.0,596.0,493.0,286.0,509.0,384.0
Mad2l2,310.0,373.0,249.0,292.0,306.0,299.0
Styk1,154.0,113.0,99.0,59.0,89.0,56.0
Dapp1,1182.0,999.0,824.0,1043.0,1171.0,1107.0
Hnrnpd,1820.0,2224.0,1599.0,2397.0,3388.0,2774.0
Oaz1-ps,53.0,84.0,65.0,63.0,78.0,72.0
Lrp4,462.0,750.0,427.0,852.0,1129.0,616.0
Actr1b,2219.0,2331.0,1941.0,2179.0,2593.0,2493.0
Exog,259.0,211.0,216.0,287.0,272.0,301.0
E130311K13Rik,120.0,185.0,155.0,76.0,187.0,129.0
Rpl22l1,1727.0,1816.0,1802.0,1110.0,1288.0,1305.0
Bcap31,3156.0,3495.0,2863.0,3380.0,4287.0,4234.0
Smarcd2,2434.0,2584.0,2226.0,2768.0,4072.0,3576.0
Ccdc159,157.0,136.0,157.0,112.0,158.0,104.0
Eeig1,5406.0,5531.0,5358.0,4278.0,4353.0,4468.0
Fbxo33,1219.0,1291.0,1100.0,1299.0,1194.0,1511.0
Tle5,9202.0,11039.0,9222.0,8381.0,10047.0,10047.0
Zfp472,158.0,201.0,164.0,174.0,185.0,172.0
Gm8066,130.0,149.0,117.0,48.0,125.0,83.0
Slc25a32,368.0,406.0,351.0,428.0,569.0,495.0
Apobec2,114.0,58.0,64.0,42.0,32.0,20.0
Eif4ebp2,1948.0,2004.0,1492.0,1863.0,2409.0,2098.0
Slc23a3,34.0,60.0,49.0,192.0,84.0,171.0
Mtfr1,1285.0,1198.0,1076.0,1156.0,1236.0,1190.0
Dcaf10,1100.0,1078.0,953.0,1068.0,1189.0,1152.0
Ube2v2,233.0,331.0,239.0,328.0,439.0,394.0
Senp7,748.0,884.0,726.0,679.0,1109.0,848.0
Dtd2,285.0,350.0,292.0,327.0,413.0,376.0
Tnfsf13os,128.0,187.0,148.0,183.0,248.0,369.0
Vkorc1,814.0,1064.0,942.0,731.0,984.0,882.0
1600014C23Rik,16.0,15.0,18.0,2.0,1.0,0.0
Gm12669,26.0,30.0,25.0,22.0,32.0,31.0
Ier3,10251.0,8017.0,8146.0,5384.0,3181.0,4049.0
Hdhd5,348.0,380.0,337.0,342.0,459.0,504.0
Zkscan3,1492.0,1716.0,1398.0,1040.0,1309.0,1233.0
Dnajc19,304.0,375.0,285.0,309.0,401.0,379.0
Grik3,26.0,17.0,13.0,10.0,23.0,31.0
Usp20,796.0,1014.0,801.0,1132.0,1315.0,1103.0
Chchd1,389.0,528.0,462.0,450.0,486.0,471.0
Yy1,2327.0,2383.0,2079.0,1726.0,2529.0,2330.0
Slc1a7,26.0,53.0,37.0,24.0,51.0,33.0
Me1,2015.0,1613.0,1527.0,870.0,843.0,927.0
Abhd10,229.0,288.0,234.0,256.0,404.0,358.0
Serpine3,19.0,31.0,19.0,26.0,18.0,27.0
Kif5b,8261.0,10147.0,7631.0,12901.0,14087.0,17853.0
Epc2,1336.0,1480.0,1165.0,1228.0,1610.0,1354.0
Zfp942,359.0,443.0,285.0,349.0,401.0,404.0
Mpc1-ps,160.0,199.0,180.0,249.0,236.0,261.0
Prdm15,407.0,452.0,377.0,440.0,495.0,498.0
Cwf19l2,641.0,677.0,533.0,546.0,732.0,597.0
Dnah14,139.0,202.0,133.0,131.0,236.0,156.0
Ldhal6b,4.0,7.0,8.0,8.0,9.0,6.0
Sdcbp,11503.0,11306.0,9909.0,8923.0,9862.0,10155.0
Hnrnpa2b1,13328.0,14288.0,11843.0,13103.0,16117.0,15177.0
Ppp1r14d,213.0,171.0,176.0,118.0,163.0,126.0
Gm20383,14.0,16.0,11.0,1.0,2.0,2.0
Rbfox1,13.0,21.0,16.0,10.0,9.0,19.0
Smg7,2813.0,2857.0,2463.0,2762.0,3361.0,3167.0
C1ql1,2.0,5.0,6.0,3.0,9.0,9.0
Reps2,1249.0,987.0,927.0,440.0,762.0,646.0
Gfm2,767.0,816.0,704.0,722.0,949.0,788.0
1700096K18Rik,100.0,129.0,107.0,87.0,154.0,94.0
Ces1f,2277.0,3429.0,3297.0,1252.0,2174.0,2237.0
Myd88,1293.0,1123.0,973.0,901.0,847.0,869.0
Azi2,2191.0,2165.0,1857.0,1792.0,2284.0,2089.0
P4hb,27122.0,28054.0,25797.0,25383.0,27886.0,30956.0
Zfp1,288.0,368.0,291.0,263.0,380.0,303.0
Cog2,1332.0,1559.0,1235.0,1173.0,1563.0,1404.0
Rbm3-ps,98.0,72.0,67.0,80.0,49.0,70.0
Chmp6,300.0,371.0,289.0,358.0,419.0,457.0
Pdcd5-ps,176.0,213.0,170.0,147.0,183.0,178.0
Ndufa5,389.0,506.0,417.0,417.0,521.0,486.0
Sil1,2783.0,4004.0,3079.0,3294.0,4405.0,4212.0
Nedd1,647.0,673.0,577.0,596.0,801.0,712.0
Ccng1,3407.0,3682.0,2860.0,3339.0,4050.0,3824.0
Commd6,580.0,653.0,580.0,680.0,810.0,820.0
Hsd17b2,729.0,414.0,449.0,251.0,157.0,316.0
Podxl,2785.0,3290.0,2408.0,3001.0,4235.0,2849.0
Hsp90b1,59471.0,61883.0,61177.0,80828.0,60045.0,100343.0
Nos1ap,190.0,264.0,182.0,172.0,277.0,214.0
Rnf135,533.0,677.0,460.0,369.0,426.0,421.0
Ndufs6,515.0,629.0,550.0,664.0,806.0,761.0
Gm15413,6.0,6.0,8.0,1.0,1.0,3.0
Gm8213,7.0,8.0,9.0,4.0,11.0,10.0
Zfp202,148.0,170.0,131.0,185.0,184.0,187.0
Pus3,210.0,250.0,245.0,196.0,295.0,215.0
Fbxo45,586.0,598.0,467.0,633.0,707.0,739.0
2610005L07Rik,155.0,207.0,193.0,151.0,179.0,239.0
Tmcc2,371.0,397.0,282.0,380.0,532.0,324.0
Slc3a2,5373.0,5916.0,4913.0,4421.0,3532.0,4198.0
Clca3a2,645.0,115.0,162.0,8.0,10.0,3.0
Aftph,2907.0,2862.0,2440.0,2667.0,3183.0,3113.0
Cacul1,2096.0,2078.0,1729.0,2008.0,2399.0,2332.0
Selenon,3990.0,4864.0,4955.0,3406.0,2258.0,3097.0
P4ha1,2875.0,2868.0,2496.0,2851.0,3234.0,3621.0
Zfp523,1281.0,1575.0,1196.0,1472.0,1853.0,1601.0
Ccl20,132.0,179.0,136.0,2.0,3.0,0.0
Myadm,7948.0,6997.0,5114.0,2886.0,3747.0,3801.0
Casp4,734.0,438.0,358.0,152.0,102.0,88.0
Nifk,603.0,543.0,548.0,698.0,674.0,715.0
Cdc37,4226.0,4483.0,3936.0,4176.0,5202.0,5073.0
Alg2,2645.0,2682.0,2436.0,2610.0,2198.0,2442.0
Klf15,330.0,434.0,373.0,331.0,659.0,475.0
Etnk1,7611.0,8570.0,6969.0,10635.0,11009.0,11491.0
Rpn2,12270.0,16023.0,12742.0,15299.0,18756.0,19542.0
Inpp5b,690.0,776.0,612.0,667.0,949.0,770.0
Dimt1,208.0,266.0,195.0,214.0,251.0,268.0
C1qbp,1126.0,1137.0,1058.0,1426.0,1376.0,1485.0
Slc25a25,816.0,927.0,703.0,894.0,559.0,686.0
Gm14403,175.0,217.0,164.0,206.0,336.0,223.0
Ncam1,2718.0,3157.0,2531.0,1070.0,1358.0,1502.0
Rtel1,408.0,509.0,421.0,398.0,566.0,451.0
Snx16,254.0,248.0,225.0,283.0,384.0,347.0
Lao1,126.0,172.0,174.0,97.0,46.0,85.0
Gm9800,1111.0,1274.0,1044.0,1263.0,1880.0,1501.0
Bmpr1b,2373.0,3507.0,2845.0,2754.0,3563.0,3749.0
Padi1,11076.0,7216.0,6772.0,7076.0,5221.0,6035.0
Prodh,238.0,231.0,226.0,355.0,483.0,390.0
S100a10,2265.0,2330.0,1933.0,1305.0,876.0,1355.0
Mfhas1,2216.0,2676.0,2252.0,2690.0,2415.0,2888.0
4933439G19Rik,6.0,20.0,15.0,11.0,15.0,17.0
Zfp35,385.0,335.0,308.0,368.0,383.0,394.0
Itga2,750.0,343.0,364.0,85.0,103.0,109.0
P4ha2,1565.0,1492.0,1519.0,784.0,558.0,732.0
Ugt1a1,2214.0,3486.0,2664.0,3898.0,4782.0,6037.0
Klf10,781.0,938.0,809.0,784.0,892.0,1011.0
Gm10336,332.0,461.0,312.0,473.0,783.0,634.0
Thoc1,557.0,676.0,579.0,552.0,552.0,572.0
Tbc1d20,1241.0,1418.0,1146.0,1209.0,1336.0,1347.0
Exosc1,230.0,297.0,215.0,374.0,313.0,383.0
Gfer,488.0,484.0,474.0,508.0,517.0,542.0
Iqcc,518.0,601.0,499.0,504.0,771.0,659.0
Cdh13,594.0,569.0,392.0,484.0,465.0,455.0
Smcr8,1507.0,1325.0,1118.0,1237.0,1521.0,1327.0
Cwc27,307.0,320.0,242.0,313.0,383.0,285.0
Rdx,4538.0,4478.0,3746.0,3898.0,4524.0,4400.0
Gm20605,149.0,140.0,108.0,79.0,119.0,109.0
Morf4l2,7108.0,7379.0,6232.0,8763.0,8766.0,8882.0
Selenom,2031.0,2492.0,1962.0,2567.0,3013.0,2770.0
Trim8,2561.0,2803.0,2413.0,2929.0,3745.0,3394.0
Sp3,2432.0,2593.0,2119.0,2416.0,3193.0,2901.0
Gm9776,98.0,107.0,94.0,106.0,160.0,120.0
Snhg15,102.0,97.0,111.0,65.0,75.0,92.0
Hmcn2,568.0,732.0,441.0,379.0,947.0,682.0
Gm4342,4.0,11.0,7.0,5.0,6.0,9.0
Ltn1,1587.0,1660.0,1418.0,1610.0,1838.0,1674.0
Tex21,4.0,2.0,3.0,1.0,8.0,3.0
Pdrg1,1037.0,1115.0,1011.0,1274.0,1282.0,1220.0
Ell2,1049.0,890.0,985.0,704.0,601.0,665.0
Cox10,264.0,280.0,244.0,378.0,402.0,416.0
Pglyrp4,52.0,7.0,10.0,2.0,0.0,0.0
Hint3,412.0,516.0,472.0,377.0,451.0,443.0
Trpm2,78.0,89.0,52.0,29.0,53.0,52.0
Vps28,1816.0,2082.0,1707.0,2134.0,2394.0,2284.0
Emg1,983.0,1038.0,876.0,777.0,900.0,929.0
Nutf2-ps2,12.0,12.0,11.0,14.0,6.0,18.0
Gm5908,83.0,82.0,85.0,45.0,58.0,100.0
Hcfc1r1,1628.0,1838.0,1503.0,1745.0,2018.0,1987.0
Zfp677,513.0,572.0,542.0,520.0,538.0,534.0
Syt6,402.0,249.0,259.0,293.0,136.0,142.0
Gzf1,890.0,1048.0,851.0,938.0,1325.0,1284.0
Gapdh-ps15,45.0,36.0,24.0,24.0,13.0,19.0
Scamp4,1609.0,1670.0,1374.0,1959.0,1777.0,2115.0
Fut4,148.0,155.0,96.0,110.0,126.0,106.0
Specc1,788.0,724.0,642.0,430.0,303.0,301.0
Erp44,3118.0,3123.0,2638.0,3711.0,2929.0,3840.0
Brap,1431.0,1584.0,1229.0,1288.0,1667.0,1453.0
Rex1bd,561.0,625.0,569.0,666.0,726.0,687.0
Pisd-ps2,65.0,82.0,51.0,69.0,139.0,87.0
Ldlr,1228.0,519.0,514.0,1339.0,588.0,1340.0
Atp12a,38.0,293.0,180.0,44.0,57.0,63.0
Katnbl1,337.0,416.0,294.0,407.0,421.0,418.0
Gm14322,70.0,113.0,88.0,83.0,145.0,108.0
Mrpl12,576.0,668.0,575.0,721.0,778.0,793.0
Lurap1,192.0,262.0,217.0,280.0,391.0,286.0
Caskin2,2375.0,2476.0,2258.0,2652.0,2998.0,2912.0
BC023105,153.0,137.0,46.0,32.0,44.0,16.0
Klhl5,747.0,698.0,640.0,499.0,633.0,559.0
Irgq,1969.0,1873.0,1871.0,1747.0,1900.0,2090.0
Map3k7,1853.0,1964.0,1640.0,1829.0,2205.0,1999.0
Sox12,507.0,696.0,498.0,480.0,991.0,743.0
Snrpd3,697.0,718.0,598.0,957.0,1076.0,1047.0
Msh6,1276.0,1410.0,1226.0,1377.0,1928.0,1843.0
Crk,4203.0,4228.0,3582.0,4245.0,4211.0,4396.0
Elapor1,1025.0,2318.0,1945.0,1867.0,3085.0,2805.0
Pik3cb,1018.0,831.0,793.0,741.0,834.0,794.0
Entrep1,774.0,853.0,671.0,971.0,1575.0,1173.0
Igkv10-94,5.0,0.0,2.0,0.0,0.0,0.0
Psmb5,1727.0,2171.0,1858.0,2353.0,2273.0,2630.0
Krt87,124.0,179.0,129.0,219.0,239.0,316.0
6330418K02Rik,32.0,37.0,26.0,28.0,36.0,36.0
Nrxn3,4.0,4.0,2.0,0.0,10.0,6.0
Rnf4,2771.0,2730.0,2373.0,2567.0,2773.0,2817.0
Ndufb9,1531.0,1938.0,1642.0,1572.0,1932.0,2127.0
Smim20,476.0,579.0,546.0,453.0,687.0,548.0
Jchain,229.0,38.0,287.0,81.0,10.0,56.0
Hycc2,737.0,841.0,638.0,717.0,987.0,869.0
Pitpnm3,4265.0,5777.0,4347.0,4823.0,6541.0,7643.0
Them4,358.0,450.0,390.0,415.0,166.0,377.0
Plaur,377.0,323.0,314.0,233.0,62.0,123.0
Itpripl1,463.0,603.0,522.0,432.0,438.0,572.0
Bcl3,1422.0,827.0,942.0,399.0,152.0,207.0
Adh7,372.0,594.0,499.0,1236.0,1148.0,1912.0
Pfn4,11.0,21.0,6.0,12.0,30.0,18.0
