GeneID	Bulk RNA-seq IU_1.5preg_n1	Bulk RNA-seq IU_1.5preg_n2	Bulk RNA-seq IU_1.5preg_n3	Bulk RNA-seq IA_1.5preg_n1	Bulk RNA-seq IA_1.5preg_n2	Bulk RNA-seq IA_1.5preg_n3
Ing5	2422	2291	1910	2121	1405	2023
D2hgdh	1508	1460	1030	1668	1182	1754
Gal3st2	0	2	5	6	8	4
Gal3st2b	0	0	0	0	1	0
Gm7889	5	0	4	6	14	2
Gal3st2c	33	39	20	525	496	500
Neu4	0	0	0	40	6	26
Pdcd1	42	37	16	59	38	74
4930440C22Rik	0	0	0	0	0	0
Fam174a	2179	2484	2140	3244	2910	3846
St8sia4	1762	1537	1665	220	121	176
4930598F16Rik	0	0	0	0	0	0
NA	28	28	19	25	22	26
1700063A18Rik	0	0	0	0	0	0
4930533P14Rik	0	0	0	0	0	0
Slco4c1	755	1319	1083	242	182	205
Panct2	647	1351	859	675	537	689
Slco6b1	4	8	0	2	1	3
Slco6c1	0	0	0	0	0	0
Gm7133	0	0	0	1	0	0
Gm7135	1	0	0	29	4	7
Macir	2223	2026	1861	5095	4357	6176
Ppip5k2	2961	3096	2478	2241	1649	2416
Gin1	480	351	325	503	312	482
Pam	7639	5386	5120	5774	2873	4666
B230216N24Rik	6	6	3	5	6	5
1810006J02Rik	0	2	2	4	2	0
Slco6d1	0	0	0	0	0	0
NA	15	8	17	12	4	10
Cntnap5b	0	0	0	0	0	0
Gm20268	0	0	0	0	0	0
Cdh20	0	0	0	0	0	0
Rnf152	938	696	703	54	25	59
Gm17634	11	5	14	0	0	1
Pign	2585	2352	1963	2759	1821	2701
Relch	3529	3528	3009	3040	2075	3016
Gm10193	2	3	1	0	4	0
Tnfrsf11a	2022	1712	1374	1040	669	1059
Gm7160	31	19	18	18	14	17
Zcchc2	2696	2336	1727	1694	996	1530
Gm20753	6	2	6	1	4	3
Phlpp1	1923	1603	1508	1617	1063	1646
Bcl2	4017	3001	2443	3477	2012	2497
D630008O14Rik	0	2	0	0	0	0
Kdsr	1917	1964	1407	2023	1615	2278
Vps4b	7102	6387	5565	7039	5574	8594
Serpinb5	318	309	334	255	150	200
Serpinb12	105	107	111	642	845	718
Serpinb13	0	0	0	0	0	0
Serpinb3a	0	0	0	0	0	0
Serpinb3d	0	0	0	0	0	0
Serpinb3b	0	0	0	0	0	0
Serpinb3c	0	0	0	0	0	0
Serpinb11	120	116	128	2705	2564	4897
Serpinb7	0	2	0	0	8	2
Serpinb2	2	2	0	4	0	0
Serpinb10	86	112	114	8	0	15
Serpinb8	816	915	849	532	276	638
Cdh7	0	0	0	1	0	3
Cdh19	65	43	21	12	0	2
Dsel	2303	1740	1627	1433	769	1267
Cntnap5a	142	33	31	6	0	0
Gm7145	0	0	0	0	0	0
Tsn	5655	4866	4373	5315	4374	5898
Nifk	1806	1566	1463	1283	1040	1469
Clasp1	4872	3742	2969	4123	2610	3815
2900060B14Rik	0	0	0	4	0	0
Tfcp2l1	12536	11686	7855	5899	4452	6308
Gli2	2389	1372	1227	2505	1745	2550
Inhbb	2292	1387	1018	6330	4709	6585
Gm19295	0	0	0	0	0	0
Ralb	2811	2653	2133	2618	1823	3123
Tmem185b	1322	1101	968	977	632	910
Epb41l5	3346	3455	2800	7184	5949	7928
Ptpn4	1950	1892	1508	1586	1003	1375
Tmem177	682	575	488	615	544	690
Cfap221	440	386	326	3191	2687	3655
Sctr	18	64	34	4	4	1
Tmem37	149	72	125	103	43	100
Dbi	3437	4544	3223	2846	2535	3594
3110009E18Rik	81	81	78	99	88	102
Steap3	1858	985	1195	812	244	473
C1ql2	3	5	0	0	0	2
Marco	3	4	2	0	0	0
En1	0	0	0	0	0	0
Celrr	0	1	0	1	0	0
Insig2	2595	2455	2137	3851	3180	4582
Ccdc93	2373	1855	1450	2292	1297	2050
Htr5b	0	4	0	3	1	2
Ddx18	1961	1551	1410	1779	1512	2195
NA	2	0	0	0	0	0
Dpp10	20	1	10	0	0	0
Actr3	14559	11682	10780	9006	6960	10428
Slc35f5	6454	4940	4827	5830	4730	7944
Gpr39	349	369	303	360	307	445
Lypd1	110	35	62	188	90	282
Nckap5	449	343	402	687	422	744
Mgat5	3782	3664	2916	4684	3577	4929
Gm8451	341	237	258	200	129	219
Tmem163	11	14	5	8	1	3
Acmsd	1	1	3	2	6	3
2900009J06Rik	5	9	14	9	5	12
Ccnt2	2933	2680	1967	2825	1855	2267
Map3k19	1175	1203	1068	8559	6956	9781
Rab3gap1	4189	4024	3276	4622	3627	5317
Zranb3	2029	2089	1649	4323	3156	4660
R3hdm1	4750	4119	3237	4423	2768	4241
Mir128-1	0	0	1	0	0	0
Ubxn4	8122	6910	6091	8768	6789	9245
Lct	304	260	265	41	14	28
Mcm6	1921	1550	1340	1353	858	1400
Dars	7934	6875	7015	5605	4407	6771
Cxcr4	1867	1240	1719	891	746	695
Thsd7b	215	1123	318	50	13	16
Rpl31-ps9	383	231	308	220	140	207
Cd55b	12	11	10	55	40	49
Cd55	6513	4711	4836	9489	8003	11764
Zp3r	0	4	0	10	4	6
C4bp	34	17	26	52	34	67
C4bp-ps1	9	3	10	52	28	42
Pfkfb2	3600	3243	2550	5542	3529	5001
Yod1	567	449	452	594	441	480
AA986860	449	297	349	420	403	489
Fcamr	59	61	64	498	378	454
NA	43	26	16	226	175	214
Pigr	12274	3349	2072	601	551	738
Fcmr	18	7	5	5	7	16
Il24	2	0	0	0	0	0
Il20	0	0	0	0	0	0
Il19	7	4	12	0	0	0
Il10	3	6	2	4	0	2
Mapkapk2	10829	8204	8031	9812	7444	11687
Dyrk3	1522	1616	1464	3904	3286	4698
Eif2d	2300	2063	1878	2912	2456	3879
Rassf5	2923	2260	2312	1852	1045	2032
Ikbke	1612	1508	1057	3079	2182	2739
Srgap2	4877	4609	3521	12118	8915	13184
Fam72a	137	120	111	244	221	268
Avpr1b	0	0	0	0	2	0
Ctse	106	79	93	41	27	44
Rab7b	1571	1318	1235	1279	816	1265
Slc26a9	191	120	136	927	827	1246
Pm20d1	98	117	76	91	90	146
Slc41a1	5056	4414	3879	7489	5521	7527
Rab29	1155	841	962	787	550	791
Nucks1	7623	6859	5990	7266	5700	8016
Slc45a3	750	591	562	458	281	490
Elk4	1359	1150	936	1155	597	907
Mfsd4a	1417	702	770	593	304	542
Cdk18	750	689	647	1317	887	1154
Mir135b	0	0	0	3	1	2
Lemd1	41	33	33	258	170	237
Klhdc8a	39	29	27	170	133	199
Nuak2	1369	1060	937	3408	2462	3720
Tmcc2	1131	1111	781	1243	973	1296
Dstyk	4148	3569	2945	5276	3960	5339
Rbbp5	2876	2254	1897	2486	1711	2494
Tmem81	224	194	142	184	182	193
Cntn2	198	280	180	41	73	86
Nfasc	235	242	151	72	28	44
Gm10538	0	0	0	0	0	0
Lrrn2	744	375	393	807	425	562
Mdm4	3583	3136	2059	5627	2986	3696
Pik3c2b	3830	2943	2320	3942	2436	3420
Ppp1r15b	6418	5661	5076	5879	4466	5822
Plekha6	10208	7747	6926	17214	12754	17155
Gm19461	423	333	362	1677	1194	1603
Golt1a	446	322	355	405	281	421
Kiss1	73	33	52	117	67	77
Ren1	2109	1159	2832	1395	433	1022
Etnk2	187	137	115	372	281	447
Sox13	8039	7862	6132	12601	10664	14483
Snrpe	1568	1434	1446	1386	1044	1581
Zc3h11a	15507	14795	11283	10460	6801	9084
Zbed6	6443	6830	4677	4022	2093	2927
Lax1	134	96	85	31	12	26
Atp2b4	18461	11562	9670	4064	1323	2432
Optc	1176	748	676	114	18	59
Prelp	10172	6690	5877	3745	1361	2204
NA	0	0	0	0	0	1
Fmod	1502	1196	1448	343	257	438
NA	67	57	94	103	52	130
Btg2	5267	5231	3966	3617	2384	3764
Gm8618	6	4	1	4	0	1
Chit1	20	2	2	0	2	0
Chil1	4167	67	245	39	10	20
Mybph	3	0	2	0	0	0
Adora1	1249	1079	847	1472	818	1538
Myog	0	0	0	0	0	0
Ppfia4	690	425	456	215	111	179
Tmem183a	3167	2811	2209	2236	1593	2376
Mgat4f	6	10	6	52	10	29
Cyb5r1	2576	2673	2195	1267	870	1275
Adipor1	8588	10293	7924	7683	5646	8954
NA	0	2	0	0	1	2
Klhl12	2224	2439	1858	2408	1757	2736
Rabif	1474	1445	1162	1183	831	1279
NA	58	36	38	35	32	28
Mgat4e	0	0	0	0	0	1
Kdm5b	5832	5544	4365	7036	5021	7796
Syt2	99	55	51	43	18	12
Ppp1r12b	4215	2756	2329	1173	353	492
Ube2t	58	26	39	175	84	189
Lgr6	965	824	624	1779	1120	1306
Ptprv	667	439	417	1056	502	658
Gm10535	13	17	9	17	8	8
Ptpn7	167	76	62	87	25	51
Arl8a	3796	3350	2689	5746	4532	5996
Gpr37l1	54	28	25	16	8	26
Elf3	7596	7138	5575	7579	6193	8602
Rnpep	7673	7883	6188	5502	4550	6221
Timm17a	1522	1567	1375	1122	1033	1288
Lmod1	12000	6824	6061	1909	584	689
Shisa4	1120	665	536	245	141	206
Ipo9	6003	4306	3857	4136	2664	4130
Nav1	10605	7609	6196	2012	813	1088
Csrp1	71805	47867	43939	18845	7464	11114
Phlda3	3483	2493	2987	1453	1261	1345
Tnni1	60	36	30	12	1	14
Lad1	3216	2861	2426	1243	1051	1312
Tnnt2	4164	3230	3030	142	121	137
Pkp1	519	458	360	2079	1211	2238
Igfn1	1	3	2	2	0	10
Tmem9	2625	2235	2166	2827	1916	3316
Cacna1s	23	30	17	0	0	0
Gm15850	1	8	0	0	0	0
Kif21b	906	722	539	565	293	570
Mroh3	20	22	23	9	7	19
Inava	2089	2051	1761	1457	1175	1747
Gm3878	1	0	0	3	0	0
Gpr25	13	7	7	2	3	2
Camsap2	4126	3698	3011	2958	1795	2526
9230116N13Rik	62	50	49	78	55	92
Ddx59	505	524	482	711	586	831
Kif14	128	163	122	81	12	70
4933409D19Rik	0	0	0	0	0	0
Zfp281	1635	1123	1029	1171	782	910
Gm19705	8	5	14	2	2	8
Platr22	4	1	0	2	6	0
Gm8762	2	1	0	0	0	0
Nr5a2	70	48	54	31	12	2
A130050O07Rik	0	0	0	1	0	0
Mir181a-1	0	0	0	0	0	0
Mir181b-1	0	0	0	0	0	0
Ptprc	1916	1155	1015	521	234	399
Atp6v1g3	0	0	0	0	0	0
Nek7	6572	6478	5593	8637	6530	9837
Gm5833	0	0	0	0	0	4
Lhx9	12	2	8	5	23	83
2310009B15Rik	298	338	303	415	263	351
1700019P21Rik	0	0	0	0	0	0
Dennd1b	1761	1548	1420	2020	1394	2031
Crb1	17	4	13	50	24	74
4933436E23Rik	0	0	0	0	0	0
Zbtb41	3018	2623	2207	2114	1639	2407
Aspm	351	137	239	459	46	278
F13b	0	0	2	0	0	0
Cfhr1	2	4	4	0	0	6
Cfhr3	1	1	0	0	0	0
Cfhr4	26	6	18	4	6	4
Cfhr2	40	17	11	2	6	6
Cfh	23141	14143	14424	4253	1922	3471
Kcnt2	273	188	254	46	6	33
4930590L20Rik	0	0	0	0	0	0
Gm4845	0	0	0	0	0	0
Cdc73	2347	2191	1713	2410	1664	2362
B3galt2	40	201	8	39	15	30
Glrx2	1833	1737	1587	1381	1067	1462
Ro60	5043	4251	3491	8025	5727	8580
Uchl5	875	785	573	538	488	625
Rgs2	8138	7230	5477	1876	617	786
NA	0	0	0	0	0	0
Rgs13	14	5	4	3	6	0
Rgs1	72	18	37	3	0	2
Rgs21	0	0	0	0	0	0
Rgs18	72	38	39	17	1	8
Brinp3	161	136	81	10	0	7
Gm15583	2	0	0	6	4	0
Gm9931	0	0	0	0	0	0
NA	0	0	0	0	0	0
Pla2g4a	9443	10582	10418	2490	2152	3315
Ptgs2os	0	2	0	1	0	0
Ptgs2	810	536	577	6	13	9
Rbm3-ps	173	174	136	131	87	115
NA	2	1	6	7	12	6
Pdc	0	0	0	0	0	0
2310030A07Rik	0	0	0	0	0	0
Odr4	3025	2631	2245	2605	1841	2779
Tpr	9159	8006	6586	9830	7057	10397
Prg4	91	59	53	58	29	37
Hmcn1	257	171	181	442	237	319
C730036E19Rik	8	10	6	44	9	16
3110040M04Rik	0	0	0	0	0	0
Ivns1abp	36498	35849	27879	14350	11040	15345
Swt1	1113	1041	803	1759	1312	1748
Trmt1l	2990	2409	1981	4240	3158	4341
Rnf2	3220	2776	2572	3338	2671	4320
NA	1	2	3	0	2	4
Niban1	11476	11175	10126	23829	17799	29322
Edem3	4455	3320	3121	4921	2912	4212
1700025G04Rik	1779	1216	1035	1003	564	770
Tsen15	891	776	694	780	562	846
Colgalt2	329	267	172	117	40	67
Rgl1	3401	2420	2436	3808	2895	4067
NA	97	76	101	331	299	348
Apobec4	34	35	34	287	240	402
Arpc5	6316	5560	5443	4017	2911	4840
NA	0	0	0	0	0	4
Ncf2	2370	2012	2118	5064	3414	5671
Smg7	6344	5186	4471	5851	3799	5547
Nmnat2	2241	1466	1684	2873	2239	3754
Lamc2	14108	12848	11683	18698	14780	23363
Lamc1	19694	14397	11928	12662	7059	11054
E330020D12Rik	14	2	2	5	4	3
Shcbp1l	9	9	20	7	4	5
Dhx9	10755	11346	9184	9266	7635	10029
Npl	6252	21991	11975	2394	2249	3392
Rgs8	4	15	10	0	0	10
C230024C17Rik	2	6	1	0	6	0
Rgs16	245	303	174	96	29	47
Rnasel	2415	1995	1709	1392	714	1383
Rgsl1	67	76	48	97	24	83
Teddm2	25	16	29	48	30	32
Teddm1b	4	6	4	2	2	0
Teddm1a	1	3	2	3	0	5
Glul	54058	60542	43971	14854	8680	12514
NA	0	0	0	0	0	0
NA	84	85	84	316	192	280
4930452N14Rik	0	0	0	0	0	0
Cacna1e	1160	717	498	687	249	529
Ier5	3274	2587	2444	5876	4954	5941
Mr1	3323	2898	2900	6001	4298	7101
Stx6	3998	3220	2769	3307	2741	3971
BC034090	656	462	427	560	269	571
NA	4	0	2	7	4	0
Xpr1	7157	6692	5724	8047	5637	8588
Gm5532	22	30	28	15	12	13
Acbd6	2771	2374	2196	3375	2248	3742
Lhx4	4	0	0	4	0	0
NA	0	3	0	8	3	1
Qsox1	5666	8138	4327	13611	9037	13200
Cep350	5731	5085	3869	8167	5779	7513
Tor1aip1	6628	5391	4672	6306	4327	6263
Tor1aip2	9407	8506	7680	8074	6504	9139
Fam163a	18	0	6	4	4	13
Tdrd5	11	14	20	19	14	41
Nphs2	2	4	1	31	12	23
Axdnd1	34	28	27	105	85	143
Soat1	5691	4668	4678	7097	3964	6405
Abl2	3293	2825	2245	3003	1948	2912
Tor3a	3026	2506	2515	1602	1090	1635
Gm19918	0	0	0	0	0	0
Fam20b	8420	9177	7671	4579	3373	5156
Ralgps2	4079	3866	2784	2923	1585	2443
Angptl1	1014	438	612	538	135	349
Tex35	16	65	26	0	8	0
Rasal2	2503	2426	1857	3963	3083	3890
2810025M15Rik	701	581	504	500	257	491
Cryzl2	1786	1547	1529	3049	2296	3521
Sec16b	520	470	366	248	85	120
NA	1	0	0	0	0	0
Brinp2	864	1052	562	86	40	20
Astn1	1364	1200	601	446	119	55
Mir488	0	0	0	0	0	0
Pappa2	358	149	189	558	106	291
1600012P17Rik	0	0	0	0	0	0
Cop1	3343	2250	2447	2507	1926	2785
Scarna3a	4	0	0	4	0	1
Tnr	0	0	0	4	8	6
4930523C07Rik	1817	1354	1072	1178	970	1155
4930562F07Rik	4	2	4	6	9	4
Tnn	20	37	11	36	13	38
Mrps14	1536	1404	1328	1221	954	1301
Cacybp	3437	2785	2514	4121	4027	4822
Rabgap1l	6908	7262	5908	8551	6590	9191
Mir1927	0	1	0	2	4	0
Gpr52	1	0	3	0	2	2
Gm6177	6	1	0	1	5	0
Rc3h1	5423	5201	3569	6905	4369	5657
Serpinc1	25	8	6	11	9	5
Zbtb37	563	564	353	633	326	461
Gas5	5018	4778	4220	3356	2558	3732
NA	0	0	0	0	0	0
Snord47	21	31	11	16	5	7
Dars2	834	786	656	1047	755	1104
Cenpl	160	119	114	157	67	139
Klhl20	1992	1477	1247	1421	872	1172
Ankrd45	475	544	498	3338	2793	3558
Tex50	11	12	10	101	62	58
Prdx6	7967	7058	6420	11780	9690	14636
Tnfsf4	7	3	0	15	6	4
Tnfsf18	7	6	12	71	42	35
Fasl	6	5	6	1	0	0
Suco	16298	17220	14373	9685	6210	10250
4930558K02Rik	0	2	0	5	0	4
Pigc	1356	1237	1246	1529	992	1607
Dnm3	466	418	280	3903	3396	4624
2810442N19Rik	7	7	4	58	26	35
Dnm3os	510	373	405	214	81	54
Mir199a-2	0	0	0	0	0	0
Mir214	0	0	0	0	0	0
Mettl13	675	591	495	784	523	773
Vamp4	1269	1129	1028	1217	828	1138
Myoc	561	124	220	153	16	81
Myocos	2	0	1	6	0	1
Prrc2c	15598	13463	9880	16845	10639	14594
Fmo4	33	6	14	57	48	71
Fmo1	661	523	424	173	47	106
Fmo2	8204	5660	5256	8116	5204	8132
Fmo6	3	3	3	8	13	10
Fmo3	1	5	0	1	0	0
Mroh9	0	0	0	2	0	0
Prrx1	6057	4489	3279	2228	521	924
Gorab	848	790	687	807	510	731
Ntmt2	0	0	0	0	0	0
Kifap3	4213	3741	3332	9003	7185	10579
Scyl3	1854	1754	1451	1915	1372	2004
BC055324	324	194	230	816	417	822
Mettl18	265	198	240	414	263	495
Sele	39	29	16	9	12	9
Sell	105	56	49	12	4	9
Selp	435	370	320	114	73	160
Gm16548	2	1	2	4	0	0
F5	313	143	236	10	18	23
Slc19a2	691	677	469	763	552	700
Ccdc181	2963	3284	2831	17006	16133	23568
Blzf1	1198	999	872	1319	920	1494
Nme7	1400	1289	1197	2858	2323	3837
Atp1b1	27469	38662	30797	2812	2461	3735
Dpt	13362	8735	10155	3886	1320	2670
Gm20743	29	13	17	6	3	8
Xcl1	4	7	10	6	6	8
1700029M03Rik	0	0	0	0	0	0
4930568G15Rik	0	0	0	0	0	0
Tbx19	0	0	9	0	0	0
Sft2d2	13729	12220	10494	14103	9686	14840
Tiprl	2204	2055	1805	2019	1495	2055
Gpr161	315	183	205	142	56	86
Dcaf6	4649	4180	3667	3987	2174	3871
Mpc2	4194	4122	3796	1674	1355	1993
Adcy10	81	80	60	13	2	6
Mpzl1	5569	4927	4233	3627	2777	4216
Gm19622	2	1	0	8	2	4
Rcsd1	1702	1361	1158	1379	684	1266
NA	3	3	4	4	1	4
Creg1	3655	3086	3141	5940	4392	7050
Cd247	80	59	41	110	63	112
Pou2f1	2443	2012	1512	2448	1626	2183
Styxl2	4	12	4	5	0	6
Gpa33	164	235	194	99	39	113
Mael	2	0	0	0	0	4
Ildr2	8953	8458	7472	27115	21579	30285
Gm15853	53	75	48	44	22	22
Tada1	1225	1104	913	918	711	1093
Pogk	2798	1931	1757	2030	1371	2076
Gm4846	0	0	0	0	0	0
Gm4847	0	0	0	0	0	0
Fmo9	0	0	0	0	0	0
Gm16701	10	6	9	1	4	2
Fam78b	93	59	70	26	25	31
Uck2	949	816	689	593	396	669
Tmco1	3785	3364	3043	3192	2413	3517
NA	0	0	1	1	2	1
Aldh9a1	6048	5077	4321	4501	3286	4963
Mgst3	1066	827	638	798	446	804
Lrrc52	0	0	0	0	0	2
NA	0	0	0	0	0	0
Rxrg	81	45	34	0	0	4
Lmx1a	13	12	21	85	58	94
Pbx1	32837	27379	21884	19883	11315	16459
Nuf2	141	78	77	148	24	73
Rgs5	1450	956	672	736	114	193
NA	1004	727	535	531	103	138
Rgs4	604	305	199	202	49	46
Ccdc190	164	190	148	902	725	1175
Hsd17b7	514	266	256	198	118	208
3110045C21Rik	15	10	10	9	6	2
Ddr2	10892	6925	6111	4269	1054	2001
Uap1	3583	2915	2688	2219	1705	2159
Uhmk1	1860	1727	1151	1757	1145	1461
Sh2d1b2	0	0	0	0	0	0
Gm6345	12	15	20	24	10	15
Sh2d1b1	68	48	52	30	22	12
Gm7694	1106	775	765	1221	868	1173
Spata46	5	15	4	34	12	10
Nos1ap	393	268	284	412	299	354
Olfml2b	681	411	459	146	50	110
Atf6	6121	6102	4946	10329	7856	11223
Dusp12	795	727	596	478	333	424
Fcrlb	25	6	1	6	12	2
Fcrla	66	35	29	4	8	18
Fcgr2b	881	469	503	222	73	169
Fcgr4	593	435	207	58	41	62
Fcgr3	867	544	640	297	132	277
Cfap126	2216	2333	2315	12751	11948	17046
Sdhc	7735	6577	5919	5228	3781	5542
Mpz	156	122	89	141	81	146
Pcp4l1	6718	4732	3464	5697	4092	6164
Nr1i3	14	8	2	7	8	0
Tomm40l	1663	1430	1172	803	676	970
Apoa2	21	11	7	10	2	12
Fcer1g	1122	723	689	216	132	255
Ndufs2	9673	8847	7818	6573	4602	7660
Adamts4	1509	1324	1195	1076	655	736
B4galt3	3247	3469	2798	2410	1944	2545
Ppox	2625	2369	2005	3976	2272	3421
Usp21	3438	2806	2484	3563	2980	3990
Ufc1	2103	2279	1952	1616	1150	2051
NA	0	0	0	0	0	0
NA	83	86	29	82	43	36
Dedd	2673	2367	1916	2300	1539	2411
Nit1	2046	1884	1608	2252	1570	2550
Pfdn2	1842	1633	1326	1985	1705	2309
Klhdc9	845	819	810	1815	1475	2268
Nectin4	1892	2056	1685	5436	4638	6293
Arhgap30	745	404	413	243	101	171
Usf1	3404	3267	2649	2875	1933	3054
Tstd1	101	86	87	162	65	89
F11r	14701	14039	13268	12913	9782	14847
Alyref2	274	347	251	202	180	202
Itln1	4	0	0	2	0	4
Cd244a	88	111	52	65	28	41
Ly9	215	131	138	65	20	43
Slamf7	433	269	247	127	52	101
Cd48	310	201	178	59	49	64
NA	256	230	238	130	134	164
Slamf1	5	2	2	0	0	8
Cd84	287	173	217	124	38	83
Gm10521	10	5	5	12	2	4
NA	0	0	0	0	0	0
Slamf6	25	15	9	2	2	0
Vangl2	2535	2549	2197	1791	1091	1675
Nhlh1	2	0	0	0	4	0
Ncstn	9097	8131	6958	7808	5437	8160
Copa	23288	21574	18103	18346	14059	20669
Gm20101	1	1	1	0	1	0
Pex19	5498	4741	3788	3862	2955	4266
Dcaf8	14468	13651	11209	13218	9257	13896
Pea15a	20296	16608	16578	8353	5646	9087
Casq1	627	476	456	150	80	97
Atp1a4	11	0	2	1	2	4
Atp1a2	6464	4658	3135	3375	686	922
Igsf8	3826	2831	2428	2654	1620	2342
Kcnj9	9	10	4	14	16	3
Kcnj10	113	86	28	56	24	35
Pigm	2024	1975	1488	2345	1633	2229
NA	3	2	1	1	0	2
Slamf9	384	266	284	208	116	163
Igsf9	2417	1924	1669	5739	3945	5502
Tagln2	6937	6850	5911	9805	8186	11085
Cfap45	1287	1358	1247	8548	8510	11471
4933439K11Rik	237	180	199	440	240	356
Vsig8	18	16	17	42	24	54
Slamf8	123	87	83	52	23	24
Fcrl6	2	10	0	2	0	0
Dusp23	857	690	655	874	533	1010
NA	14	6	5	18	12	17
Crp	1	3	6	28	1	20
Apcs	0	0	0	0	0	0
Or10j5	0	0	0	0	0	0
Or10j27	0	0	0	0	0	0
Or10j7	0	0	0	0	0	0
Or10j3	0	0	0	0	0	0
Or10j3b	0	0	0	0	0	0
Fcer1a	18	0	2	0	0	2
Or10j2	0	0	0	0	0	0
Mptx2	0	0	0	0	0	0
Ackr1	261	174	150	43	32	93
Cadm3	418	232	203	213	63	47
Aim2	155	82	127	47	22	38
NA	137	84	96	24	11	18
Ifi214	9	2	0	0	0	0
Ifi213	122	73	74	15	11	5
Ifi209	374	196	159	87	22	47
Ifi208	118	54	37	14	10	8
NA	0	0	1	0	0	0
Ifi207	546	375	315	165	73	114
Ifi204	683	366	334	124	76	102
Ifi203-ps	45	51	35	23	10	5
Gm7897	0	0	0	0	0	0
Mndal	1231	783	737	340	131	218
Ifi211	287	126	154	51	15	45
Ifi203	1655	1214	1028	529	231	344
Ifi202b	6	0	0	6	9	2
Ifi205	273	236	304	51	39	55
Or10aa1	0	4	1	0	2	0
Or10aa3	0	0	0	0	0	0
Or6n2	0	0	0	0	0	0
Or6n1	0	0	0	0	0	0
Or6k14	0	0	0	0	0	0
Or6k6	0	0	0	0	0	0
Or6k4	0	0	0	0	0	0
Olfr421-ps1	0	0	0	0	0	0
Or6k2	0	0	0	0	0	0
Spta1	0	0	0	0	6	2
Or10z1	0	0	0	0	0	0
Mptx1	0	0	0	0	0	0
Or10x1	0	0	0	0	0	0
Or10x4	0	0	0	0	0	0
Or6p1	0	0	0	0	0	0
Or6y1	0	0	0	0	0	0
Fmn2	333	218	212	1109	807	1348
Grem2	3617	1788	1602	578	157	188
Rgs7	20	36	32	315	200	305
Fh1	3655	3012	2674	2483	1824	2902
Kmo	189	125	91	26	14	29
Opn3	170	172	90	95	49	62
Chml	893	701	554	704	310	604
Wdr64	0	0	0	0	0	0
Exo1	70	48	55	39	36	51
Pld5	14	0	2	11	18	9
Cep170	2088	1368	1343	1901	1047	1693
Mir350	2	0	0	0	0	0
Sdccag8	1160	907	858	2641	2261	3159
Hmga2-ps1	76	83	64	24	13	19
Akt3	4012	2965	2660	4193	2279	3534
Zbtb18	4896	4446	3904	4906	3965	5565
2310043L19Rik	16	12	14	8	1	2
1700016C15Rik	11	3	14	24	10	25
Adss	4958	4611	4446	6589	5389	8347
Catspere1	6	9	6	10	16	4
Catspere2	40	52	30	36	30	30
Desi2	2154	1647	1531	1185	666	1147
Gm9982	29	20	2	12	2	12
4930527J03Rik	2	0	0	2	2	0
NA	634	738	550	590	587	785
B230369F24Rik	11	23	18	40	24	26
Cox20	1208	1002	846	888	635	785
Hnrnpu	25256	21302	17662	25244	20280	26141
Efcab2	500	475	358	1737	1472	2156
Kif26b	1384	1117	1123	6191	5140	7395
Smyd3	980	792	717	2891	2238	3485
Tfb2m	1282	1115	927	1084	841	1199
Cnst	4790	3999	3357	4228	3038	4433
Sccpdh	2109	2888	2207	3115	2627	4121
Ahctf1	4661	4079	3162	4279	2912	4202
NA	0	2	0	4	2	3
Cdc42bpa	12240	10483	8819	21353	14925	22444
Coq8a	1199	1159	990	1678	1105	1775
Psen2	1395	1329	1040	1580	1224	1866
Gm5069	99	83	89	104	70	126
Itpkb	6083	4881	4172	5100	3301	4764
Stum	930	348	489	90	36	83
Parp1	5943	5094	4322	5172	3671	5758
Lin9	400	223	249	426	197	306
Mixl1	0	0	0	0	0	0
Acbd3	4710	4147	3458	3299	2494	3408
Gm17275	1	0	0	1	0	0
H3f3a	7620	6609	6029	6891	5155	7466
Sde2	2343	1997	1810	2054	1630	2299
NA	5	3	2	0	2	2
Lefty2	0	0	4	5	0	6
NA	0	0	0	0	2	0
Pycr2	2305	2632	1966	2214	1730	2450
Lefty1	158	147	149	84	38	52
Tmem63a	4614	3998	3373	3504	2465	3520
Ephx1	16091	14318	13262	17090	13427	18004
Degs1l	39	26	25	4	5	5
Nvl	2056	1676	1399	1647	1173	1484
Cnih4	2906	2278	2050	2424	1890	2724
Wdr26	14887	13814	11023	15301	10820	14917
A430110L20Rik	93	59	48	173	72	92
Cnih3	13	11	7	5	6	1
Ccdc121rt1	351	481	367	3878	3552	5069
Dnah14	959	887	627	427	284	315
Lbr	2834	2349	2001	2233	1392	2005
Gm5533	14	18	10	0	0	0
Enah	8514	6791	6164	14944	11925	15939
Srp9	3720	3829	3195	2903	2119	3170
Vmn1r1	0	0	0	0	0	0
Degs1	4575	4777	3478	3402	2933	3927
1700047M11Rik	8	0	0	0	0	0
Fbxo28	4188	4244	3386	3443	2641	3628
Trp53bp2	9377	9272	7885	15281	11735	19829
Capn2	8568	6556	6012	6967	5133	7547
Capn8	7	4	14	5	0	8
Ccdc185	0	0	0	0	0	0
Susd4	771	496	435	465	331	526
Tlr5	303	258	180	503	236	381
Disp1	1846	1749	1545	2767	2128	3130
Brox	3759	3316	2785	3090	2390	3405
Aida	2247	1856	1628	1512	1147	1632
Mia3	11379	10105	9498	11467	7938	12798
Taf1a	1388	1157	1031	1758	1159	1720
